ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
262	"ENSG00000133816.13"	"MICAL2"	chr11	+	12138389	12138464	12138389	12138460	12162078	12162419
263	"ENSG00000173465.7"	"SSSCA1"	chr11	+	65570603	65570755	65570603	65570739	65570885	65570970
264	"ENSG00000124839.12"	"RAB17"	chr2	-	237585997	237586157	237586041	237586157	237578003	237578155
265	"ENSG00000124839.12"	"RAB17"	chr2	-	237586041	237586157	237586063	237586157	237578003	237578155
266	"ENSG00000124839.12"	"RAB17"	chr2	-	237585997	237586157	237586063	237586157	237578003	237578155
267	"ENSG00000130714.15"	"POMT1"	chr9	+	131509902	131510062	131509902	131509996	131510259	131510415
268	"ENSG00000130714.15"	"POMT1"	chr9	+	131511336	131511472	131511336	131511467	131512040	131512136
269	"ENSG00000182870.12"	"GALNT9"	chr12	-	132205362	132205711	132205560	132205711	132203504	132203690
270	"ENSG00000113721.13"	"PDGFRB"	chr5	-	150134715	150135016	150134749	150135016	150133880	150134008
271	"ENSG00000162004.16"	"CCDC78"	chr16	-	725412	725580	725445	725580	725236	725293
272	"ENSG00000276234.4"	"TADA2A"	chr17	+	37437737	37437922	37437737	37437829	37440504	37440662
273	"ENSG00000184281.14"	"TSSC4"	chr11	+	2401838	2402147	2401838	2401979	2402293	2402450
274	"ENSG00000148356.13"	"LRSAM1"	chr9	+	127485735	127485840	127485735	127485835	127487675	127487763
275	"ENSG00000198720.12"	"ANKRD13B"	chr17	+	29607741	29608110	29607741	29607999	29608194	29608240
276	"ENSG00000150672.16"	"DLG2"	chr11	-	85626586	85626753	85626598	85626753	85598656	85598788
277	"ENSG00000119203.13"	"CPSF3"	chr2	+	9467706	9467975	9467706	9467776	9471342	9471439
278	"ENSG00000131408.13"	"NR1H2"	chr19	+	50378148	50378439	50378148	50378312	50378521	50378796
279	"ENSG00000225298.5"	"LINC00113"	chr21	+	27745817	27746036	27745817	27746032	27751071	27751233
280	"ENSG00000054277.13"	"OPN3"	chr1	-	241604259	241604579	241604419	241604579	241597745	241597997
281	"ENSG00000102243.12"	"VGLL1"	chrX	+	136548588	136549008	136548588	136548867	136550767	136550821
282	"ENSG00000140854.12"	"KATNB1"	chr16	+	57736977	57737283	57736977	57737067	57741686	57741817
283	"ENSG00000150093.18"	"ITGB1"	chr10	-	32933350	32933583	32933481	32933583	32932514	32932600
284	"ENSG00000150093.18"	"ITGB1"	chr10	-	32932505	32932600	32932514	32932600	32929821	32930044
285	"ENSG00000050130.17"	"JKAMP"	chr14	+	59495017	59495224	59495017	59495087	59498726	59498908
286	"ENSG00000172009.14"	"THOP1"	chr19	+	2807441	2807808	2807441	2807773	2808242	2808444
287	"ENSG00000112715.20"	"VEGFA"	chr6	+	43780731	43780803	43780731	43780785	43781955	43782087
288	"ENSG00000112715.20"	"VEGFA"	chr6	+	43780731	43780854	43780731	43780785	43781955	43782087
289	"ENSG00000112715.20"	"VEGFA"	chr6	+	43780731	43780854	43780731	43780803	43781955	43782087
290	"ENSG00000112715.20"	"VEGFA"	chr6	+	43781955	43782087	43781955	43782052	43784540	43784562
291	"ENSG00000140749.8"	"IGSF6"	chr16	-	21647132	21647492	21647306	21647492	21644289	21644396
292	"ENSG00000122133.16"	"PAEP"	chr9	+	135565784	135565830	135565784	135565801	135566552	135566955
293	"ENSG00000158402.18"	"CDC25C"	chr5	-	138289479	138289563	138289500	138289563	138287168	138287267
294	"ENSG00000073536.17"	"NLE1"	chr17	-	35139819	35140066	35139848	35140066	35139234	35139314
295	"ENSG00000133116.7"	"KL"	chr13	+	33055046	33055365	33055046	33055315	33060678	33061780
296	"ENSG00000048052.21"	"HDAC9"	chr7	+	18495745	18496023	18495745	18495854	18496261	18496324
297	"ENSG00000048052.21"	"HDAC9"	chr7	+	18591515	18591642	18591515	18591636	18593907	18594029
298	"ENSG00000152270.8"	"PDE3B"	chr11	+	14786436	14786685	14786436	14786532	14789105	14789242
299	"ENSG00000160867.14"	"FGFR4"	chr5	+	177086904	177087033	177086904	177087018	177089549	177089693
300	"ENSG00000160867.14"	"FGFR4"	chr5	+	177093405	177093551	177093405	177093501	177093653	177093775
301	"ENSG00000135148.11"	"TRAFD1"	chr12	+	112140818	112141224	112140818	112140980	112142088	112142295
302	"ENSG00000089060.11"	"SLC8B1"	chr12	-	113332722	113332960	113332748	113332960	113321195	113321348
303	"ENSG00000053900.10"	"ANAPC4"	chr4	+	25405572	25405622	25405572	25405619	25406828	25406885
304	"ENSG00000053900.10"	"ANAPC4"	chr4	+	25380373	25380479	25380373	25380445	25383260	25383393
305	"ENSG00000138375.12"	"SMARCAL1"	chr2	+	216412413	216412648	216412413	216412603	216413855	216413892
306	"ENSG00000188897.8"	"CTD-3088G3.8"	chr16	-	11391665	11391861	11391783	11391861	11390278	11390463
307	"ENSG00000034053.14"	"APBA2"	chr15	+	28921639	28921749	28921639	28921718	28995752	28995806
308	"ENSG00000153140.8"	"CETN3"	chr5	-	90405684	90405799	90405688	90405799	90399357	90399549
309	"ENSG00000153140.8"	"CETN3"	chr5	-	90399357	90399549	90399471	90399549	90396492	90396564
310	"ENSG00000174680.9"	"GRIK1-AS1"	chr21	+	29758830	29759014	29758830	29759010	29760019	29760065
311	"ENSG00000155508.13"	"CNOT8"	chr5	+	154858638	154858797	154858638	154858768	154863206	154863395
312	"ENSG00000155508.13"	"CNOT8"	chr5	+	154858638	154858816	154858638	154858768	154863206	154863395
313	"ENSG00000155508.13"	"CNOT8"	chr5	+	154858638	154858816	154858638	154858797	154863206	154863395
314	"ENSG00000185627.17"	"PSMD13"	chr11	+	244674	244761	244674	244705	247276	247448
315	"ENSG00000172465.13"	"TCEAL1"	chrX	+	103629493	103629573	103629493	103629561	103629884	103630953
316	"ENSG00000125967.16"	"NECAB3"	chr20	-	33659496	33659732	33659652	33659732	33658721	33658834
317	"ENSG00000178127.12"	"NDUFV2"	chr18	+	9124873	9124996	9124873	9124983	9126830	9126907
318	"ENSG00000167757.13"	"KLK11"	chr19	-	51024633	51024794	51024637	51024794	51024044	51024310
319	"ENSG00000164344.15"	"KLKB1"	chr4	+	186250242	186250433	186250242	186250402	186251218	186251328
320	"ENSG00000159086.14"	"PAXBP1"	chr21	-	32755212	32755353	32755229	32755353	32751118	32751218
321	"ENSG00000166352.15"	"C11orf74"	chr11	+	36594512	36594641	36594512	36594592	36610080	36610239
322	"ENSG00000118162.13"	"KPTN"	chr19	-	47480759	47480833	47480763	47480833	47480297	47480407
323	"ENSG00000041357.15"	"PSMA4"	chr15	+	78542176	78542645	78542176	78542219	78544189	78544267
324	"ENSG00000041357.15"	"PSMA4"	chr15	+	78540426	78540539	78540426	78540463	78541904	78541930
325	"ENSG00000137700.16"	"SLC37A4"	chr11	-	119030231	119030735	119030547	119030735	119029221	119029564
326	"ENSG00000137700.16"	"SLC37A4"	chr11	-	119029221	119029564	119029391	119029564	119028734	119028834
327	"ENSG00000137700.16"	"SLC37A4"	chr11	-	119026505	119026688	119026602	119026688	119025966	119026080
328	"ENSG00000137700.16"	"SLC37A4"	chr11	-	119027627	119028426	119028193	119028426	119026936	119027095
329	"ENSG00000105875.13"	"WDR91"	chr7	-	135197043	135198151	135197992	135198151	135196143	135196337
330	"ENSG00000140873.15"	"ADAMTS18"	chr16	-	77367436	77367723	77367440	77367723	77364187	77364381
331	"ENSG00000236311.6"	"TLX1NB"	chr10	-	101130756	101131126	101130785	101131126	101126959	101127098
332	"ENSG00000070756.14"	"PABPC1"	chr8	-	100715461	100715601	100715470	100715601	100713086	100713181
333	"ENSG00000070756.14"	"PABPC1"	chr8	-	100704279	100704390	100704296	100704390	100702915	100703359
334	"ENSG00000070756.14"	"PABPC1"	chr8	-	100718086	100718280	100718182	100718280	100717772	100717888
335	"ENSG00000070756.14"	"PABPC1"	chr8	-	100718086	100718280	100718230	100718280	100717772	100717888
336	"ENSG00000070756.14"	"PABPC1"	chr8	-	100718182	100718280	100718230	100718280	100717772	100717888
337	"ENSG00000188976.10"	"NOC2L"	chr1	-	945041	945146	945056	945146	944203	944800
338	"ENSG00000196408.11"	"NOXO1"	chr16	-	1980640	1980728	1980655	1980728	1980366	1980544
339	"ENSG00000139433.9"	"GLTP"	chr12	-	109857525	109857659	109857582	109857659	109855618	109855769
340	"ENSG00000139433.9"	"GLTP"	chr12	-	109857854	109858193	109858139	109858193	109857525	109857659
341	"ENSG00000148291.9"	"SURF2"	chr9	+	133356913	133357234	133356913	133357068	133357710	133357814
342	"ENSG00000089053.12"	"ANAPC5"	chr12	-	121331226	121331428	121331346	121331428	121330582	121330672
343	"ENSG00000100410.7"	"PHF5A"	chr22	-	41468019	41468147	41468123	41468147	41467447	41467614
344	"ENSG00000164548.10"	"TRA2A"	chr7	-	23522120	23522432	23522131	23522432	23521706	23521840
345	"ENSG00000164548.10"	"TRA2A"	chr7	-	23522131	23522432	23522353	23522432	23521706	23521840
346	"ENSG00000164548.10"	"TRA2A"	chr7	-	23522120	23522432	23522353	23522432	23521706	23521840
347	"ENSG00000163832.15"	"ELP6"	chr3	-	47510148	47510254	47510183	47510254	47504329	47504448
348	"ENSG00000283602.1"	"AC011380.8"	chr5	-	140591063	140591150	140591073	140591150	140590874	140590991
349	"ENSG00000117308.14"	"GALE"	chr1	-	23796508	23796782	23796696	23796782	23796150	23796265
350	"ENSG00000197381.15"	"ADARB1"	chr21	+	45222017	45223577	45222017	45222107	45225546	45226560
351	"ENSG00000145388.14"	"METTL14"	chr4	+	118689369	118689457	118689369	118689404	118691531	118691612
352	"ENSG00000104951.15"	"IL4I1"	chr19	-	49895814	49896053	49895925	49896053	49895067	49895180
353	"ENSG00000104951.15"	"IL4I1"	chr19	-	49929325	49929496	49929416	49929496	49927693	49927815
354	"ENSG00000163803.12"	"PLB1"	chr2	+	28626427	28626548	28626427	28626508	28628562	28628628
355	"ENSG00000085998.13"	"POMGNT1"	chr1	-	46196730	46196849	46196778	46196849	46196011	46196077
356	"ENSG00000177981.10"	"ASB8"	chr12	-	48151564	48151665	48151609	48151665	48151200	48151305
357	"ENSG00000102103.15"	"PQBP1"	chrX	+	48902232	48902517	48902232	48902384	48902731	48902795
358	"ENSG00000102103.15"	"PQBP1"	chrX	+	48897911	48898093	48897911	48898082	48898491	48898576
359	"ENSG00000213390.10"	"ARHGAP19"	chr10	-	97265859	97266125	97266078	97266125	97264825	97264906
360	"ENSG00000077312.8"	"SNRPA"	chr19	+	40757331	40757504	40757331	40757441	40759430	40759610
361	"ENSG00000172936.12"	"MYD88"	chr3	+	38140387	38140592	38140387	38140568	38140756	38140848
362	"ENSG00000154760.13"	"SLFN13"	chr17	-	35445372	35445693	35445655	35445693	35444614	35444701
363	"ENSG00000235724.8"	"AC009299.2"	chr2	-	161250866	161251222	161250995	161251222	161248523	161248585
364	"ENSG00000082438.15"	"COBLL1"	chr2	-	164841709	164841823	164841738	164841823	164841155	164841246
365	"ENSG00000134780.9"	"DAGLA"	chr11	+	61720678	61720890	61720678	61720867	61722858	61722960
366	"ENSG00000010932.15"	"FMO1"	chr1	+	171248498	171248623	171248498	171248614	171258081	171258219
367	"ENSG00000133195.11"	"SLC39A11"	chr17	-	72947730	72947875	72947751	72947875	72849633	72849804
368	"ENSG00000133195.11"	"SLC39A11"	chr17	-	72947527	72947875	72947751	72947875	72849633	72849804
369	"ENSG00000133195.11"	"SLC39A11"	chr17	-	72947527	72947875	72947730	72947875	72849633	72849804
370	"ENSG00000099840.13"	"IZUMO4"	chr19	+	2097928	2098127	2097928	2097955	2098286	2098334
371	"ENSG00000067836.12"	"ROGDI"	chr16	-	4801049	4801321	4801266	4801321	4800497	4800578
372	"ENSG00000121274.12"	"PAPD5"	chr16	+	50223173	50223400	50223173	50223387	50224656	50224783
373	"ENSG00000240401.8"	"AC012358.8"	chr2	+	55329421	55329713	55329421	55329519	55338975	55339269
374	"ENSG00000100038.19"	"TOP3B"	chr22	-	21975904	21976187	21975980	21976187	21975639	21975807
375	"ENSG00000182718.16"	"ANXA2"	chr15	-	60360930	60361054	60360940	60361054	60357145	60357236
376	"ENSG00000182718.16"	"ANXA2"	chr15	-	60396279	60396427	60396372	60396427	60386027	60386086
377	"ENSG00000182718.16"	"ANXA2"	chr15	-	60396150	60396427	60396279	60396427	60386027	60386086
378	"ENSG00000182718.16"	"ANXA2"	chr15	-	60396150	60396427	60396372	60396427	60386027	60386086
379	"ENSG00000182718.16"	"ANXA2"	chr15	-	60397254	60397338	60397257	60397338	60386027	60386086
380	"ENSG00000182718.16"	"ANXA2"	chr15	-	60352378	60352476	60352382	60352476	60351723	60351819
381	"ENSG00000168958.19"	"MFF"	chr2	+	227328677	227328899	227328677	227328789	227329605	227329783
382	"ENSG00000198561.13"	"CTNND1"	chr11	+	57761796	57762119	57761796	57762068	57794009	57794081
383	"ENSG00000198561.13"	"CTNND1"	chr11	+	57761796	57762119	57761796	57762046	57794009	57794081
384	"ENSG00000198561.13"	"CTNND1"	chr11	+	57761796	57762068	57761796	57762046	57794009	57794081
385	"ENSG00000198561.13"	"CTNND1"	chr11	+	57761796	57762119	57761796	57762046	57789036	57789155
386	"ENSG00000143033.17"	"MTF2"	chr1	+	93110544	93110630	93110544	93110626	93114687	93114783
387	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684818	5685119	5684818	5684905	5686415	5686527
388	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684818	5685119	5684818	5684905	5686899	5686991
389	"ENSG00000169129.14"	"AFAP1L2"	chr10	-	114297219	114297413	114297231	114297413	114296977	114297100
390	"ENSG00000101966.12"	"XIAP"	chrX	+	123891237	123891316	123891237	123891309	123892730	123892773
391	"ENSG00000102882.11"	"MAPK3"	chr16	-	30118046	30118163	30118098	30118163	30117669	30117784
392	"ENSG00000102882.11"	"MAPK3"	chr16	-	30117136	30117285	30117153	30117285	30116893	30117003
393	"ENSG00000130731.15"	"C16orf13"	chr16	-	635517	635774	635611	635774	635280	635340
394	"ENSG00000139631.18"	"CSAD"	chr12	-	53171877	53171988	53171881	53171988	53171325	53171441
395	"ENSG00000139631.18"	"CSAD"	chr12	-	53159621	53159712	53159622	53159712	53157688	53158423
396	"ENSG00000139631.18"	"CSAD"	chr12	-	53171176	53171441	53171272	53171441	53170422	53170502
397	"ENSG00000139631.18"	"CSAD"	chr12	-	53171176	53171441	53171325	53171441	53170422	53170502
398	"ENSG00000139631.18"	"CSAD"	chr12	-	53171272	53171441	53171325	53171441	53170422	53170502
399	"ENSG00000168904.14"	"LRRC28"	chr15	+	99255897	99256125	99255897	99255973	99276575	99276616
400	"ENSG00000050820.16"	"BCAR1"	chr16	-	75236827	75236998	75236881	75236998	75234888	75235986
401	"ENSG00000050820.16"	"BCAR1"	chr16	-	75242469	75243090	75242913	75243090	75237182	75237344
402	"ENSG00000004399.12"	"PLXND1"	chr3	-	129559612	129559783	129559619	129559783	129558427	129558575
403	"ENSG00000165219.21"	"GAPVD1"	chr9	+	125321432	125321562	125321432	125321499	125323797	125323923
404	"ENSG00000165219.21"	"GAPVD1"	chr9	+	125346818	125346995	125346818	125346941	125349389	125349519
405	"ENSG00000165219.21"	"GAPVD1"	chr9	+	125331925	125332060	125331925	125332017	125332509	125332629
406	"ENSG00000197958.12"	"RPL12"	chr9	-	127451049	127451405	127451280	127451405	127450730	127450804
407	"ENSG00000196724.12"	"ZNF418"	chr19	-	57925622	57928047	57927976	57928047	57923191	57923289
408	"ENSG00000196724.12"	"ZNF418"	chr19	-	57935030	57935135	57935079	57935135	57933816	57933902
409	"ENSG00000136270.13"	"TBRG4"	chr7	-	45102280	45102491	45102346	45102491	45101824	45102070
410	"ENSG00000136270.13"	"TBRG4"	chr7	-	45108826	45109287	45108931	45109287	45105440	45105764
411	"ENSG00000163138.18"	"PACRGL"	chr4	+	20700458	20700787	20700458	20700617	20704465	20704533
412	"ENSG00000163138.18"	"PACRGL"	chr4	+	20700458	20700706	20700458	20700617	20704465	20704533
413	"ENSG00000163138.18"	"PACRGL"	chr4	+	20700458	20700747	20700458	20700617	20704465	20704533
414	"ENSG00000163138.18"	"PACRGL"	chr4	+	20700457	20700611	20700457	20700578	20704465	20704533
415	"ENSG00000163138.18"	"PACRGL"	chr4	+	20700457	20700747	20700457	20700611	20704465	20704533
416	"ENSG00000163138.18"	"PACRGL"	chr4	+	20700458	20700787	20700458	20700706	20704465	20704533
417	"ENSG00000163138.18"	"PACRGL"	chr4	+	20700458	20700787	20700458	20700747	20704465	20704533
418	"ENSG00000163138.18"	"PACRGL"	chr4	+	20700458	20700747	20700458	20700706	20704465	20704533
419	"ENSG00000163138.18"	"PACRGL"	chr4	+	20700457	20700747	20700457	20700578	20704465	20704533
420	"ENSG00000101194.17"	"SLC17A9"	chr20	+	62962623	62962754	62962623	62962734	62963272	62963369
421	"ENSG00000101194.17"	"SLC17A9"	chr20	+	62963583	62964022	62963583	62963680	62964227	62964315
422	"ENSG00000112303.13"	"VNN2"	chr6	-	132752460	132752749	132752672	132752749	132751144	132751518
423	"ENSG00000077235.17"	"GTF3C1"	chr16	-	27464319	27464836	27464394	27464836	27463540	27463592
424	"ENSG00000159352.15"	"PSMD4"	chr1	+	151266003	151266121	151266003	151266112	151266307	151266439
425	"ENSG00000049283.17"	"EPN3"	chr17	+	50532724	50532985	50532724	50532844	50536028	50536199
426	"ENSG00000049283.17"	"EPN3"	chr17	+	50532737	50532985	50532737	50532844	50536420	50536625
427	"ENSG00000112096.16"	"SOD2"	chr6	-	159692530	159692863	159692660	159692863	159688125	159688242
428	"ENSG00000076554.15"	"TPD52"	chr8	-	80050345	80050471	80050444	80050471	80044166	80044208
429	"ENSG00000187266.13"	"EPOR"	chr19	-	11382846	11383232	11383096	11383232	11381929	11382105
430	"ENSG00000103056.11"	"SMPD3"	chr16	-	68363776	68363866	68363800	68363866	68363495	68363559
431	"ENSG00000162825.16"	"NBPF20"	chr1	-	145400385	145400594	145400388	145400594	145399048	145399100
432	"ENSG00000137817.16"	"PARP6"	chr15	-	72265269	72265473	72265412	72265473	72265080	72265171
433	"ENSG00000137817.16"	"PARP6"	chr15	-	72260477	72260688	72260537	72260688	72259607	72259661
434	"ENSG00000150054.18"	"MPP7"	chr10	-	28059515	28059743	28059649	28059743	28058494	28058603
435	"ENSG00000214719.11"	"AC005562.1"	chr17	+	30631754	30631927	30631754	30631895	30633097	30633390
436	"ENSG00000133687.15"	"TMTC1"	chr12	-	29518471	29518607	29518480	29518607	29517426	29517571
437	"ENSG00000152767.16"	"FARP1"	chr13	+	98328777	98329159	98328777	98328807	98343761	98343866
438	"ENSG00000069943.9"	"PIGB"	chr15	+	55350698	55350912	55350698	55350803	55354797	55354978
439	"ENSG00000132781.17"	"MUTYH"	chr1	-	45338185	45338656	45338506	45338656	45334390	45334511
440	"ENSG00000132781.17"	"MUTYH"	chr1	-	45332917	45333324	45333284	45333324	45332762	45332834
441	"ENSG00000085978.21"	"ATG16L1"	chr2	+	233272965	233273777	233272965	233273052	233274675	233274778
442	"ENSG00000166145.14"	"SPINT1"	chr15	+	40853710	40853929	40853710	40853881	40854059	40854086
443	"ENSG00000166145.14"	"SPINT1"	chr15	+	40853710	40853929	40853710	40853881	40854396	40854522
444	"ENSG00000078674.17"	"PCM1"	chr8	+	17991541	17991700	17991541	17991676	17993482	17993619
445	"ENSG00000197475.11"	"ADAM3A"	chr8	-	39465844	39465959	39465848	39465959	39455338	39455504
446	"ENSG00000074416.13"	"MGLL"	chr3	-	127822308	127823185	127823083	127823185	127821693	127821838
447	"ENSG00000186523.14"	"FAM86B1"	chr8	-	12193876	12194082	12193974	12194082	12191778	12191841
448	"ENSG00000129173.12"	"E2F8"	chr11	-	19241406	19241620	19241496	19241620	19240106	19240230
449	"ENSG00000143469.17"	"SYT14"	chr1	+	210100011	210100461	210100011	210100190	210155720	210155910
450	"ENSG00000178149.16"	"DALRD3"	chr3	-	49015803	49015872	49015818	49015872	49015487	49015707
451	"ENSG00000147526.19"	"TACC1"	chr8	+	38827167	38827375	38827167	38827288	38831124	38831177
452	"ENSG00000119185.12"	"ITGB1BP1"	chr2	-	9412067	9412405	9412268	9412405	9408112	9408205
453	"ENSG00000065357.19"	"DGKA"	chr12	+	55937407	55937557	55937407	55937543	55937977	55938052
454	"ENSG00000065357.19"	"DGKA"	chr12	+	55940081	55940170	55940081	55940168	55940313	55940433
455	"ENSG00000065357.19"	"DGKA"	chr12	+	55939414	55940170	55939414	55939529	55940313	55940433
456	"ENSG00000022556.15"	"NLRP2"	chr19	+	54990021	54990393	54990021	54990192	54990501	54990672
457	"ENSG00000166669.13"	"ATF7IP2"	chr16	+	10387377	10387494	10387377	10387484	10414573	10414612
458	"ENSG00000055147.18"	"FAM114A2"	chr5	-	154038292	154038434	154038387	154038434	154034743	154034967
459	"ENSG00000141577.13"	"CEP131"	chr17	-	81198105	81198297	81198114	81198297	81197711	81197888
460	"ENSG00000073146.15"	"MOV10L1"	chr22	+	50090255	50090512	50090255	50090397	50092000	50092185
461	"ENSG00000197448.13"	"GSTK1"	chr7	+	143264991	143265296	143264991	143265092	143267616	143267733
462	"ENSG00000160299.16"	"PCNT"	chr21	+	46431528	46432215	46431528	46431978	46435903	46436148
463	"ENSG00000108671.9"	"PSMD11"	chr17	+	32473800	32474081	32473800	32473945	32474763	32474824
464	"ENSG00000213918.10"	"DNASE1"	chr16	+	3655848	3655966	3655848	3655937	3656101	3656185
465	"ENSG00000142920.16"	"AZIN2"	chr1	+	33082177	33083142	33082177	33082354	33083953	33084127
466	"ENSG00000125656.8"	"CLPP"	chr19	+	6362445	6362542	6362445	6362525	6364451	6364639
467	"ENSG00000113013.12"	"HSPA9"	chr5	-	138573762	138573850	138573776	138573850	138570959	138571141
468	"ENSG00000136243.16"	"NUPL2"	chr7	+	23197172	23197247	23197172	23197230	23199457	23199542
