ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
263	"ENSG00000137822.12"	"TUBGCP4"	chr15	+	43398037	43398179	43398040	43398179	43397213	43397321
264	"ENSG00000137822.12"	"TUBGCP4"	chr15	+	43376454	43376625	43376502	43376625	43376097	43376226
265	"ENSG00000184343.10"	"SRPK3"	chrX	+	153783751	153783884	153783754	153783884	153783225	153783251
266	"ENSG00000123473.15"	"STIL"	chr1	-	47312947	47313156	47312947	47313021	47314035	47314147
267	"ENSG00000123473.15"	"STIL"	chr1	-	47262902	47263113	47262902	47263062	47269634	47269866
268	"ENSG00000123473.15"	"STIL"	chr1	-	47262902	47263116	47262902	47263062	47269634	47269866
269	"ENSG00000123473.15"	"STIL"	chr1	-	47262902	47263116	47262902	47263113	47269634	47269866
270	"ENSG00000132530.16"	"XAF1"	chr17	+	6759255	6759718	6759661	6759718	6758088	6758224
271	"ENSG00000161642.17"	"ZNF385A"	chr12	-	54384427	54384564	54384427	54384560	54391234	54391298
272	"ENSG00000161642.17"	"ZNF385A"	chr12	-	54371472	54371715	54371472	54371642	54373972	54374135
273	"ENSG00000173809.16"	"TDRD12"	chr19	+	32820988	32821139	32821032	32821139	32818088	32818157
274	"ENSG00000179361.17"	"ARID3B"	chr15	+	74593134	74593236	74593137	74593236	74591559	74591814
275	"ENSG00000186919.12"	"ZACN"	chr17	+	76081544	76081755	76081599	76081755	76081277	76081402
276	"ENSG00000236384.7"	"LINC00479"	chr21	-	41714233	41714352	41714233	41714314	41715119	41715283
277	"ENSG00000160183.13"	"TMPRSS3"	chr21	-	42376540	42376686	42376540	42376683	42380116	42380212
278	"ENSG00000214043.7"	"RP5-944M2.3"	chr12	+	126457932	126458541	126458340	126458541	126447978	126448061
279	"ENSG00000173418.11"	"NAA20"	chr20	+	20025668	20025767	20025676	20025767	20022455	20022480
280	"ENSG00000092199.17"	"HNRNPC"	chr14	-	21263310	21263582	21263310	21263336	21269297	21269425
281	"ENSG00000092199.17"	"HNRNPC"	chr14	-	21263310	21263829	21263310	21263336	21269297	21269442
282	"ENSG00000092199.17"	"HNRNPC"	chr14	-	21211405	21211566	21211405	21211563	21211809	21211923
283	"ENSG00000258240.5"	"RP1-46F2.3"	chr12	-	110956238	110956340	110956238	110956336	110957391	110957480
284	"ENSG00000161249.20"	"DMKN"	chr19	-	35505938	35506049	35505938	35505986	35510183	35510252
285	"ENSG00000159199.13"	"ATP5G1"	chr17	+	48895155	48895334	48895182	48895334	48894371	48894449
286	"ENSG00000260916.6"	"CCPG1"	chr15	-	55371792	55372044	55371792	55372030	55376948	55377150
287	"ENSG00000104679.10"	"R3HCC1"	chr8	+	23289015	23289153	23289042	23289153	23288505	23288633
288	"ENSG00000153551.13"	"CMTM7"	chr3	+	32452065	32452473	32452391	32452473	32449453	32449552
289	"ENSG00000206262.8"	"FOXL2NB"	chr3	+	138949511	138949639	138949519	138949639	138947233	138947464
290	"ENSG00000141384.12"	"TAF4B"	chr18	+	26292230	26292381	26292245	26292381	26285881	26286499
291	"ENSG00000081014.10"	"AP4E1"	chr15	+	50941665	50941775	50941697	50941775	50941441	50941564
292	"ENSG00000081014.10"	"AP4E1"	chr15	+	50934535	50934697	50934623	50934697	50930804	50930971
293	"ENSG00000081014.10"	"AP4E1"	chr15	+	50915424	50915571	50915447	50915571	50912077	50912149
294	"ENSG00000081014.10"	"AP4E1"	chr15	+	50949823	50949938	50949825	50949938	50948019	50948159
295	"ENSG00000132932.16"	"ATP8A2"	chr13	+	25530561	25530660	25530571	25530660	25529998	25530098
296	"ENSG00000198468.7"	"FLVCR1-AS1"	chr1	-	212856603	212857172	212856603	212856918	212857765	212858088
297	"ENSG00000227115.7"	"LINC01630"	chr18	+	51561180	51564479	51562516	51564479	51560592	51560886
298	"ENSG00000132849.19"	"PATJ"	chr1	+	62121180	62121295	62121185	62121295	62117131	62117218
299	"ENSG00000186567.12"	"CEACAM19"	chr19	+	44683433	44684359	44683436	44684359	44682566	44682620
300	"ENSG00000186567.12"	"CEACAM19"	chr19	+	44671745	44671986	44671889	44671986	44671303	44671436
301	"ENSG00000169203.16"	"RP11-231C14.4"	chr16	-	29491466	29491697	29491466	29491611	29491774	29491874
302	"ENSG00000169203.16"	"RP11-231C14.4"	chr16	-	29491466	29491697	29491466	29491662	29491774	29491874
303	"ENSG00000169203.16"	"RP11-231C14.4"	chr16	-	29491466	29491662	29491466	29491611	29491774	29491874
304	"ENSG00000148444.15"	"COMMD3"	chr10	+	22318352	22318713	22318652	22318713	22318104	22318168
305	"ENSG00000148444.15"	"COMMD3"	chr10	+	22318271	22318713	22318352	22318713	22318104	22318168
306	"ENSG00000148444.15"	"COMMD3"	chr10	+	22318271	22318713	22318652	22318713	22318104	22318168
307	"ENSG00000100099.20"	"HPS4"	chr22	-	26470718	26470922	26470718	26470813	26472301	26472418
308	"ENSG00000100099.20"	"HPS4"	chr22	-	26471212	26471388	26471212	26471288	26472301	26472418
309	"ENSG00000100505.13"	"TRIM9"	chr14	-	51000682	51000840	51000682	51000828	51009079	51009233
310	"ENSG00000168658.18"	"VWA3B"	chr2	+	98119512	98119763	98119519	98119763	98115651	98115746
311	"ENSG00000103769.9"	"RAB11A"	chr15	+	65879670	65879751	65879724	65879751	65877761	65877955
312	"ENSG00000016082.14"	"ISL1"	chr5	+	51391273	51391441	51391342	51391441	51389645	51389932
313	"ENSG00000090621.13"	"PABPC4"	chr1	-	39562322	39562416	39562322	39562380	39563613	39563741
314	"ENSG00000130751.9"	"NPAS1"	chr19	+	47039403	47039564	47039406	47039564	47039035	47039151
315	"ENSG00000130751.9"	"NPAS1"	chr19	+	47040977	47041125	47041024	47041125	47040443	47040550
316	"ENSG00000106628.10"	"POLD2"	chr7	-	44115294	44115396	44115294	44115354	44115765	44115893
317	"ENSG00000106628.10"	"POLD2"	chr7	-	44116114	44116272	44116114	44116209	44116429	44116510
318	"ENSG00000114933.15"	"INO80D"	chr2	-	206062798	206063045	206062798	206062954	206063150	206063244
319	"ENSG00000198826.10"	"ARHGAP11A"	chr15	+	32632978	32633108	32633062	32633108	32629594	32629762
320	"ENSG00000072858.10"	"SIDT1"	chr3	+	113616096	113616176	113616099	113616176	113615062	113615077
321	"ENSG00000066056.13"	"TIE1"	chr1	+	43312304	43312601	43312477	43312601	43311993	43312131
322	"ENSG00000006712.14"	"PAF1"	chr19	-	39390068	39390289	39390068	39390161	39390817	39391154
323	"ENSG00000006712.14"	"PAF1"	chr19	-	39389479	39389761	39389479	39389546	39390068	39390161
324	"ENSG00000183185.9"	"GABRR3"	chr3	-	98012343	98012567	98012343	98012421	98017654	98017722
325	"ENSG00000140307.10"	"GTF2A2"	chr15	-	59650668	59650773	59650668	59650764	59652205	59652326
326	"ENSG00000126091.19"	"ST3GAL3"	chr1	+	43824730	43824892	43824831	43824892	43814890	43814933
327	"ENSG00000126091.19"	"ST3GAL3"	chr1	+	43920403	43920550	43920493	43920550	43899540	43899727
328	"ENSG00000126091.19"	"ST3GAL3"	chr1	+	43899508	43899727	43899540	43899727	43899167	43899263
329	"ENSG00000164112.12"	"TMEM155"	chr4	-	121762726	121762798	121762726	121762795	121763763	121763872
330	"ENSG00000145332.13"	"KLHL8"	chr4	-	87185250	87185799	87185250	87185571	87195323	87195690
331	"ENSG00000004897.11"	"CDC27"	chr17	-	47141852	47142025	47141852	47142022	47142228	47142436
332	"ENSG00000004897.11"	"CDC27"	chr17	-	47122443	47122600	47122443	47122536	47123885	47123960
333	"ENSG00000004897.11"	"CDC27"	chr17	-	47151805	47151936	47151805	47151918	47154671	47154786
334	"ENSG00000004897.11"	"CDC27"	chr17	-	47156912	47157124	47156912	47156983	47157229	47157384
335	"ENSG00000004897.11"	"CDC27"	chr17	-	47154671	47154864	47154671	47154786	47156912	47157124
336	"ENSG00000128585.17"	"MKLN1"	chr7	+	131399237	131399433	131399240	131399433	131397266	131397376
337	"ENSG00000198015.12"	"MRPL42"	chr12	+	93469188	93469355	93469191	93469355	93467517	93467554
338	"ENSG00000148288.11"	"GBGT1"	chr9	-	133152952	133154261	133152952	133154242	133155177	133155312
339	"ENSG00000148288.11"	"GBGT1"	chr9	-	133156014	133156102	133156014	133156065	133161466	133161532
340	"ENSG00000148288.11"	"GBGT1"	chr9	-	133155900	133156065	133155900	133155936	133161466	133161532
341	"ENSG00000092036.17"	"HAUS4"	chr14	-	22947867	22948033	22947867	22948013	22950313	22950410
342	"ENSG00000163681.14"	"SLMAP"	chr3	+	57896510	57896591	57896518	57896591	57889990	57890100
343	"ENSG00000116455.13"	"WDR77"	chr1	-	111442024	111442129	111442024	111442093	111442652	111442761
344	"ENSG00000135953.10"	"MFSD9"	chr2	-	102723699	102723909	102723699	102723878	102726844	102726974
345	"ENSG00000135953.10"	"MFSD9"	chr2	-	102732321	102732409	102732321	102732392	102736645	102736878
346	"ENSG00000165076.13"	"PRSS37"	chr7	-	141837859	141839004	141837859	141838113	141839337	141839479
347	"ENSG00000005421.8"	"PON1"	chr7	-	95315321	95315490	95315321	95315449	95316733	95316789
348	"ENSG00000175197.11"	"DDIT3"	chr12	-	57517268	57517542	57517268	57517424	57517705	57517753
349	"ENSG00000175197.11"	"DDIT3"	chr12	-	57517268	57517438	57517268	57517424	57517705	57517753
350	"ENSG00000175197.11"	"DDIT3"	chr12	-	57517268	57517595	57517268	57517424	57517705	57517753
351	"ENSG00000175197.11"	"DDIT3"	chr12	-	57517268	57517542	57517268	57517438	57517705	57517753
352	"ENSG00000175197.11"	"DDIT3"	chr12	-	57517268	57517595	57517268	57517542	57517705	57517753
353	"ENSG00000175197.11"	"DDIT3"	chr12	-	57517268	57517595	57517268	57517438	57517705	57517753
354	"ENSG00000132361.16"	"CLUH"	chr17	-	2700677	2700825	2700677	2700782	2701139	2701265
355	"ENSG00000132361.16"	"CLUH"	chr17	-	2696433	2696538	2696433	2696535	2696718	2696942
356	"ENSG00000141458.12"	"NPC1"	chr18	-	23556242	23556664	23556242	23556613	23557116	23557190
357	"ENSG00000106244.12"	"PDAP1"	chr7	-	99403397	99403525	99403397	99403505	99404861	99404953
358	"ENSG00000110080.18"	"ST3GAL4"	chr11	+	126413396	126413648	126413504	126413648	126409267	126409411
359	"ENSG00000110080.18"	"ST3GAL4"	chr11	+	126407233	126407349	126407251	126407349	126406942	126407023
360	"ENSG00000085433.15"	"WDR47"	chr1	-	108982608	108982785	108982608	108982779	108983281	108983451
361	"ENSG00000085433.15"	"WDR47"	chr1	-	109004591	109004718	109004591	109004715	109010915	109011718
362	"ENSG00000163939.18"	"PBRM1"	chr3	-	52587352	52587510	52587352	52587435	52589069	52589255
363	"ENSG00000163939.18"	"PBRM1"	chr3	-	52679573	52679726	52679573	52679723	52682091	52682233
364	"ENSG00000163939.18"	"PBRM1"	chr3	-	52589069	52589255	52589069	52589252	52603520	52603732
365	"ENSG00000131051.21"	"RBM39"	chr20	-	35709223	35709274	35709223	35709256	35713018	35713096
366	"ENSG00000131051.21"	"RBM39"	chr20	-	35709223	35709309	35709223	35709256	35713018	35713096
367	"ENSG00000131051.21"	"RBM39"	chr20	-	35709223	35709309	35709223	35709274	35713018	35713096
368	"ENSG00000131051.21"	"RBM39"	chr20	-	35729311	35729365	35729311	35729362	35729461	35729527
369	"ENSG00000131051.21"	"RBM39"	chr20	-	35729461	35729551	35729461	35729527	35731940	35732135
370	"ENSG00000145863.10"	"GABRA6"	chr5	+	161689560	161689779	161689635	161689779	161689253	161689336
371	"ENSG00000145863.10"	"GABRA6"	chr5	+	161688948	161689169	161688978	161689169	161686935	161687003
372	"ENSG00000109320.11"	"NFKB1"	chr4	+	102533844	102533885	102533847	102533885	102529835	102529914
373	"ENSG00000160752.14"	"FDPS"	chr1	+	155319793	155319928	155319856	155319928	155319610	155319688
374	"ENSG00000188186.10"	"LAMTOR4"	chr7	+	100153849	100154203	100153866	100154203	100153399	100153517
375	"ENSG00000127311.9"	"HELB"	chr12	+	66324906	66325126	66324982	66325126	66323982	66324211
376	"ENSG00000160838.13"	"LRRC71"	chr1	+	156927184	156927270	156927201	156927270	156924937	156925015
377	"ENSG00000160838.13"	"LRRC71"	chr1	+	156931912	156932027	156931915	156932027	156930528	156930617
378	"ENSG00000205517.12"	"RGL3"	chr19	-	11416613	11416667	11416613	11416662	11416835	11417059
379	"ENSG00000205517.12"	"RGL3"	chr19	-	11399854	11399969	11399854	11399951	11400039	11400108
380	"ENSG00000205517.12"	"RGL3"	chr19	-	11418670	11418892	11418670	11418784	11419245	11419317
381	"ENSG00000100150.16"	"DEPDC5"	chr22	+	31758526	31758633	31758545	31758633	31754861	31754979
382	"ENSG00000100150.16"	"DEPDC5"	chr22	+	31836971	31837155	31836998	31837155	31833914	31833980
383	"ENSG00000147416.10"	"ATP6V1B2"	chr8	+	20209432	20209531	20209440	20209531	20204483	20204539
384	"ENSG00000049089.13"	"COL9A2"	chr1	-	40315237	40315465	40315237	40315409	40315589	40315664
385	"ENSG00000146530.11"	"VWDE"	chr7	-	12336987	12337084	12336987	12337083	12337176	12337272
386	"ENSG00000076604.14"	"TRAF4"	chr17	+	28747821	28747947	28747842	28747947	28747212	28747264
387	"ENSG00000206195.10"	"DUXAP8"	chr22	+	15790660	15790798	15790684	15790798	15788819	15788931
388	"ENSG00000206195.10"	"DUXAP8"	chr22	+	15788551	15788699	15788584	15788699	15787171	15787282
389	"ENSG00000206195.10"	"DUXAP8"	chr22	+	15791009	15791152	15791016	15791152	15790660	15790798
390	"ENSG00000236022.6"	"RP11-160E2.16"	chr17	+	19213877	19214045	19213881	19214045	19206169	19206302
391	"ENSG00000198040.10"	"ZNF84"	chr12	+	133056953	133059606	133056956	133059606	133048752	133048848
392	"ENSG00000198040.10"	"ZNF84"	chr12	+	133047929	133048081	133047954	133048081	133041277	133041482
393	"ENSG00000221983.7"	"UBA52"	chr19	+	18575056	18575241	18575102	18575241	18574869	18574972
394	"ENSG00000183048.11"	"SLC25A10"	chr17	+	81717398	81717491	81717481	81717491	81717001	81717072
395	"ENSG00000183048.11"	"SLC25A10"	chr17	+	81717756	81717861	81717783	81717861	81717398	81717491
396	"ENSG00000183048.11"	"SLC25A10"	chr17	+	81717693	81717861	81717783	81717861	81717398	81717491
397	"ENSG00000183048.11"	"SLC25A10"	chr17	+	81717693	81717861	81717756	81717861	81717398	81717491
398	"ENSG00000183048.11"	"SLC25A10"	chr17	+	81716680	81716855	81716811	81716855	81716008	81716050
399	"ENSG00000196150.13"	"ZNF250"	chr8	-	144889932	144890074	144889932	144890059	144890307	144890403
400	"ENSG00000139197.10"	"PEX5"	chr12	+	7203431	7203551	7203455	7203551	7202611	7202704
401	"ENSG00000168883.19"	"USP39"	chr2	+	85623625	85623782	85623645	85623782	85621484	85621579
402	"ENSG00000163564.14"	"PYHIN1"	chr1	+	158938396	158938542	158938423	158938542	158936890	158937175
403	"ENSG00000169230.9"	"PRELID1"	chr5	+	177305870	177305984	177305914	177305984	177304624	177304850
404	"ENSG00000204387.12"	"C6orf48"	chr6	+	31836294	31836517	31836298	31836517	31835410	31835451
405	"ENSG00000204387.12"	"C6orf48"	chr6	+	31836298	31836517	31836423	31836517	31835410	31835451
406	"ENSG00000204387.12"	"C6orf48"	chr6	+	31836294	31836517	31836423	31836517	31835410	31835451
407	"ENSG00000122565.18"	"CBX3"	chr7	+	26208392	26208555	26208465	26208555	26206367	26206510
408	"ENSG00000167699.13"	"GLOD4"	chr17	-	770043	770224	770043	770157	770420	770507
409	"ENSG00000184661.13"	"CDCA2"	chr8	+	25460239	25460554	25460383	25460554	25459198	25459473
410	"ENSG00000072609.17"	"CHFR"	chr12	-	132848084	132848223	132848084	132848155	132848640	132848724
411	"ENSG00000072609.17"	"CHFR"	chr12	-	132869618	132869834	132869618	132869798	132870723	132870783
412	"ENSG00000072609.17"	"CHFR"	chr12	-	132869618	132869834	132869618	132869675	132870723	132870783
413	"ENSG00000072609.17"	"CHFR"	chr12	-	132869618	132869798	132869618	132869675	132870723	132870783
414	"ENSG00000100316.15"	"RPL3"	chr22	-	39316705	39317021	39316705	39316841	39317460	39317629
415	"ENSG00000140955.10"	"ADAD2"	chr16	+	84195265	84195446	84195295	84195446	84195068	84195194
416	"ENSG00000100867.14"	"DHRS2"	chr14	+	23641665	23643219	23643151	23643219	23639793	23639895
417	"ENSG00000162923.14"	"WDR26"	chr1	-	224424517	224424719	224424517	224424654	224431476	224431581
418	"ENSG00000162923.14"	"WDR26"	chr1	-	224424517	224424719	224424517	224424654	224431524	224431581
419	"ENSG00000196756.11"	"SNHG17"	chr20	-	38425934	38426052	38425934	38426048	38426418	38426503
420	"ENSG00000197421.9"	"GGT3P"	chr22	-	18775041	18775251	18775041	18775232	18778729	18778866
421	"ENSG00000066629.16"	"EML1"	chr14	+	99865513	99865646	99865517	99865646	99850852	99851035
422	"ENSG00000066629.16"	"EML1"	chr14	+	99909308	99909479	99909344	99909479	99907637	99907733
423	"ENSG00000184905.8"	"TCEAL2"	chrX	+	102126803	102127711	102126808	102127711	102126372	102126445
424	"ENSG00000166747.12"	"AP1G1"	chr16	-	71789278	71789482	71789278	71789480	71808014	71808150
425	"ENSG00000105677.11"	"TMEM147"	chr19	+	35546671	35547240	35547118	35547240	35546525	35546585
426	"ENSG00000254996.5"	"ANKHD1-EIF4EBP3"	chr5	+	140537337	140537589	140537388	140537589	140535361	140535538
427	"ENSG00000187122.16"	"SLIT1"	chr10	-	97059459	97059561	97059459	97059531	97060086	97060158
428	"ENSG00000179044.15"	"EXOC3L1"	chr16	-	67189019	67189195	67189019	67189180	67189630	67189683
429	"ENSG00000134480.13"	"CCNH"	chr5	-	87407975	87408186	87407975	87408006	87409289	87409363
430	"ENSG00000136891.13"	"TEX10"	chr9	-	100303631	100303842	100303631	100303785	100308499	100308681
431	"ENSG00000129214.14"	"SHBG"	chr17	+	7631588	7631748	7631642	7631748	7631199	7631361
432	"ENSG00000135248.15"	"FAM71F1"	chr7	+	128718830	128719083	128718891	128719083	128716812	128716997
433	"ENSG00000135248.15"	"FAM71F1"	chr7	+	128718830	128719083	128718927	128719083	128716812	128716997
434	"ENSG00000135248.15"	"FAM71F1"	chr7	+	128718891	128719083	128718927	128719083	128716812	128716997
435	"ENSG00000135248.15"	"FAM71F1"	chr7	+	128726827	128726871	128726833	128726871	128723196	128723318
436	"ENSG00000125885.13"	"MCM8"	chr20	+	5967829	5968025	5967877	5968025	5967435	5967587
437	"ENSG00000065485.18"	"PDIA5"	chr3	+	123146098	123146259	123146117	123146259	123145521	123145592
438	"ENSG00000084676.15"	"NCOA1"	chr2	+	24768220	24770702	24768223	24770702	24762686	24762776
439	"ENSG00000131370.15"	"SH3BP5"	chr3	-	15304102	15304299	15304102	15304231	15330503	15330566
440	"ENSG00000125354.22"	"SEPT6"	chrX	-	119625334	119625396	119625334	119625379	119629317	119629508
441	"ENSG00000167840.13"	"ZNF232"	chr17	-	5109393	5109868	5109393	5109768	5111075	5111219
442	"ENSG00000115368.9"	"WDR75"	chr2	+	189449244	189450968	189450902	189450968	189448378	189448508
443	"ENSG00000179750.15"	"APOBEC3B"	chr22	+	38991331	38991626	38991406	38991626	38989456	38989610
444	"ENSG00000257923.9"	"CUX1"	chr7	+	102178468	102178657	102178474	102178657	102170445	102170550
445	"ENSG00000257923.9"	"CUX1"	chr7	+	102196633	102197305	102196939	102197305	102195506	102195603
446	"ENSG00000183873.15"	"SCN5A"	chr3	-	38579333	38579495	38579333	38579492	38580930	38581371
447	"ENSG00000090554.12"	"FLT3LG"	chr19	+	49476116	49476198	49476144	49476198	49475690	49475801
448	"ENSG00000090554.12"	"FLT3LG"	chr19	+	49485963	49486231	49486014	49486231	49480551	49480620
449	"ENSG00000090554.12"	"FLT3LG"	chr19	+	49475673	49475801	49475690	49475801	49474602	49474672
450	"ENSG00000090554.12"	"FLT3LG"	chr19	+	49478908	49479047	49478962	49479047	49476422	49476566
451	"ENSG00000182919.14"	"C11orf54"	chr11	+	93747296	93747448	93747301	93747448	93741962	93742094
452	"ENSG00000254709.7"	"IGLL5"	chr22	+	22893696	22893818	22893699	22893818	22887779	22888259
453	"ENSG00000213996.12"	"TM6SF2"	chr19	-	19269686	19270442	19269686	19270389	19271021	19271125
454	"ENSG00000254788.7"	"CKLF-CMTM1"	chr16	+	66578830	66579135	66578846	66579135	66577103	66577202
455	"ENSG00000082213.17"	"C5orf22"	chr5	+	31538259	31538689	31538483	31538689	31535743	31535893
456	"ENSG00000196998.17"	"WDR45"	chrX	-	49075865	49075978	49075865	49075945	49076429	49076524
457	"ENSG00000196998.17"	"WDR45"	chrX	-	49076644	49076753	49076644	49076750	49077836	49077911
458	"ENSG00000196998.17"	"WDR45"	chrX	-	49074639	49074912	49074639	49074900	49075135	49075281
459	"ENSG00000196998.17"	"WDR45"	chrX	-	49075363	49075465	49075363	49075453	49075544	49075753
460	"ENSG00000196998.17"	"WDR45"	chrX	-	49075363	49075465	49075363	49075423	49075544	49075753
461	"ENSG00000196998.17"	"WDR45"	chrX	-	49075363	49075453	49075363	49075423	49075544	49075753
462	"ENSG00000196998.17"	"WDR45"	chrX	-	49075544	49075753	49075544	49075663	49075865	49075945
463	"ENSG00000196998.17"	"WDR45"	chrX	-	49076644	49076804	49076644	49076750	49077642	49077747
464	"ENSG00000196998.17"	"WDR45"	chrX	-	49076644	49076804	49076644	49076753	49077642	49077747
465	"ENSG00000196998.17"	"WDR45"	chrX	-	49076644	49076825	49076644	49076804	49077642	49077747
466	"ENSG00000196998.17"	"WDR45"	chrX	-	49076644	49076753	49076644	49076750	49077642	49077747
467	"ENSG00000196998.17"	"WDR45"	chrX	-	49076644	49076825	49076644	49076750	49077642	49077747
468	"ENSG00000196998.17"	"WDR45"	chrX	-	49076644	49076825	49076644	49076753	49077642	49077747
