ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
263	"ENSG00000136448.11"	"NMT1"	chr17	+	45093684	45093803	45086507	45086652	45096193	45096285
264	"ENSG00000136448.11"	"NMT1"	chr17	+	45097127	45097244	45096193	45096285	45098381	45098552
265	"ENSG00000136448.11"	"NMT1"	chr17	+	45081643	45081752	45061282	45061460	45086507	45086652
266	"ENSG00000136448.11"	"NMT1"	chr17	+	45083657	45083755	45081643	45081752	45086507	45086652
267	"ENSG00000134042.12"	"MRO"	chr18	-	50801348	50801504	50800046	50800143	50805153	50805336
268	"ENSG00000134042.12"	"MRO"	chr18	-	50809301	50809404	50806703	50806850	50819580	50819702
269	"ENSG00000134042.12"	"MRO"	chr18	-	50816123	50816162	50809301	50809404	50819580	50819702
270	"ENSG00000134042.12"	"MRO"	chr18	-	50806703	50806850	50805153	50805336	50819580	50819702
271	"ENSG00000134042.12"	"MRO"	chr18	-	50819580	50819702	50809301	50809404	50819896	50820064
272	"ENSG00000134042.12"	"MRO"	chr18	-	50819580	50819702	50809301	50809404	50825308	50825384
273	"ENSG00000114098.17"	"ARMC8"	chr3	+	138228917	138229010	138223635	138223733	138235033	138235114
274	"ENSG00000114098.17"	"ARMC8"	chr3	+	138188400	138188530	138187317	138187599	138221925	138221997
275	"ENSG00000114098.17"	"ARMC8"	chr3	+	138188400	138188530	138187317	138187599	138209816	138209893
276	"ENSG00000114098.17"	"ARMC8"	chr3	+	138209816	138209893	138188454	138188530	138221925	138221997
277	"ENSG00000114098.17"	"ARMC8"	chr3	+	138209816	138209893	138187247	138187599	138221925	138221997
278	"ENSG00000114098.17"	"ARMC8"	chr3	+	138241782	138241983	138239467	138239528	138245087	138245183
279	"ENSG00000114098.17"	"ARMC8"	chr3	+	138188454	138188530	138187266	138187599	138209816	138209893
280	"ENSG00000114098.17"	"ARMC8"	chr3	+	138188454	138188530	138187266	138187599	138221925	138221997
281	"ENSG00000114098.17"	"ARMC8"	chr3	+	138237481	138237572	138237308	138237384	138239467	138239528
282	"ENSG00000196628.14"	"TCF4"	chr18	-	55587044	55587136	55585279	55585352	55588469	55588619
283	"ENSG00000196628.14"	"TCF4"	chr18	-	55587044	55587136	55585279	55585352	55589296	55589839
284	"ENSG00000196628.14"	"TCF4"	chr18	-	55587044	55587136	55585279	55585352	55596105	55596226
285	"ENSG00000196628.14"	"TCF4"	chr18	-	55587044	55587136	55585279	55585352	55631297	55631388
286	"ENSG00000196628.14"	"TCF4"	chr18	-	55587044	55587136	55585279	55585352	55591116	55591276
287	"ENSG00000196628.14"	"TCF4"	chr18	-	55587044	55587136	55585279	55585352	55588037	55588153
288	"ENSG00000196628.14"	"TCF4"	chr18	-	55284286	55284408	55279550	55279656	55321669	55321694
289	"ENSG00000196628.14"	"TCF4"	chr18	-	55259948	55260027	55257314	55257391	55261465	55261533
290	"ENSG00000196628.14"	"TCF4"	chr18	-	55275618	55275752	55269897	55269963	55279550	55279656
291	"ENSG00000196628.14"	"TCF4"	chr18	-	55518981	55519024	55464075	55464137	55585279	55585352
292	"ENSG00000196628.14"	"TCF4"	chr18	-	55403453	55403518	55350873	55351003	55422191	55422355
293	"ENSG00000196628.14"	"TCF4"	chr18	-	55401688	55401777	55350873	55351003	55403453	55403518
294	"ENSG00000196628.14"	"TCF4"	chr18	-	55482149	55482256	55464075	55464137	55585279	55585352
295	"ENSG00000196628.14"	"TCF4"	chr18	-	55631297	55631388	55596105	55596226	55635702	55635972
296	"ENSG00000196628.14"	"TCF4"	chr18	-	55631297	55631388	55587044	55587136	55635702	55635972
297	"ENSG00000196628.14"	"TCF4"	chr18	-	55586920	55587136	55585279	55585352	55589296	55589778
298	"ENSG00000196628.14"	"TCF4"	chr18	-	55596105	55596226	55585279	55585352	55631297	55631388
299	"ENSG00000196628.14"	"TCF4"	chr18	-	55596105	55596226	55587044	55587136	55631297	55631388
300	"ENSG00000196628.14"	"TCF4"	chr18	-	55596105	55596226	55587044	55587136	55635702	55635948
301	"ENSG00000063761.15"	"ADCK1"	chr14	+	77907802	77907919	77899099	77899258	77924456	77924606
302	"ENSG00000063761.15"	"ADCK1"	chr14	+	77859075	77859279	77822434	77822518	77887090	77887249
303	"ENSG00000063761.15"	"ADCK1"	chr14	+	77887090	77887249	77859075	77859279	77899099	77899258
304	"ENSG00000063761.15"	"ADCK1"	chr14	+	77900558	77900674	77899099	77899258	77907802	77907919
305	"ENSG00000063761.15"	"ADCK1"	chr14	+	77827853	77827971	77822434	77822518	77859075	77859279
306	"ENSG00000077522.12"	"ACTN2"	chr1	+	236735634	236735720	236734432	236734518	236737121	236737214
307	"ENSG00000077522.12"	"ACTN2"	chr1	+	236736557	236736668	236735634	236735720	236737121	236737214
308	"ENSG00000077522.12"	"ACTN2"	chr1	+	236734432	236734518	236731232	236731314	236735634	236735720
309	"ENSG00000187688.14"	"TRPV2"	chr17	+	16434858	16434969	16433573	16433698	16436788	16437001
310	"ENSG00000187688.14"	"TRPV2"	chr17	+	16434889	16434969	16433231	16433698	16436788	16437003
311	"ENSG00000187688.14"	"TRPV2"	chr17	+	16433573	16433698	16432237	16432300	16434889	16434969
312	"ENSG00000187688.14"	"TRPV2"	chr17	+	16431783	16431850	16428816	16428982	16431965	16432300
313	"ENSG00000067955.13"	"CBFB"	chr16	+	67036638	67036755	67029726	67029813	67066681	67066798
314	"ENSG00000119392.14"	"GLE1"	chr9	+	128532664	128532691	128527455	128527525	128533512	128533649
315	"ENSG00000198848.12"	"CES1"	chr16	-	55828766	55828974	55826150	55826295	55833003	55833158
316	"ENSG00000198848.12"	"CES1"	chr16	-	55812335	55812430	55810926	55811010	55812902	55813043
317	"ENSG00000198848.12"	"CES1"	chr16	-	55828766	55828971	55826150	55826295	55833003	55833186
318	"ENSG00000198848.12"	"CES1"	chr16	-	55806332	55806464	55803528	55803601	55810516	55810664
319	"ENSG00000198848.12"	"CES1"	chr16	-	55826150	55826295	55823549	55823683	55833003	55833096
320	"ENSG00000157184.6"	"CPT2"	chr1	+	53202322	53202429	53200718	53200799	53210014	53211250
321	"ENSG00000157184.6"	"CPT2"	chr1	+	53212780	53212816	53210014	53211250	53213263	53213846
322	"ENSG00000157184.6"	"CPT2"	chr1	+	53212780	53212816	53210014	53211319	53213263	53213846
323	"ENSG00000157184.6"	"CPT2"	chr1	+	53197302	53197507	53196819	53197095	53200718	53200799
324	"ENSG00000157184.6"	"CPT2"	chr1	+	53210014	53211250	53202322	53202429	53213263	53214178
325	"ENSG00000157184.6"	"CPT2"	chr1	+	53200718	53200799	53196812	53197095	53210014	53211319
326	"ENSG00000157184.6"	"CPT2"	chr1	+	53210014	53211369	53202322	53202429	53213263	53214170
327	"ENSG00000157184.6"	"CPT2"	chr1	+	53210014	53211319	53202322	53202429	53213263	53214170
328	"ENSG00000204178.9"	"TMEM57"	chr1	+	25456652	25456831	25454258	25454382	25458390	25458892
329	"ENSG00000204574.12"	"ABCF1"	chr6	+	30577408	30577455	30571392	30571560	30577817	30577913
330	"ENSG00000204574.12"	"ABCF1"	chr6	+	30582393	30582507	30580405	30580519	30583065	30583188
331	"ENSG00000010810.17"	"FYN"	chr6	-	111700103	111700268	111696281	111696456	111702884	111703034
332	"ENSG00000010810.17"	"FYN"	chr6	-	111754433	111754677	111719855	111720062	111780565	111780635
333	"ENSG00000010810.17"	"FYN"	chr6	-	111740980	111741097	111719804	111720062	111780565	111780635
334	"ENSG00000010810.17"	"FYN"	chr6	-	111818614	111818740	111780565	111780635	111819859	111819980
335	"ENSG00000010810.17"	"FYN"	chr6	-	111699514	111699670	111696276	111696456	111702884	111703034
336	"ENSG00000010810.17"	"FYN"	chr6	-	111740980	111741093	111719804	111720062	111759844	111759925
337	"ENSG00000010810.17"	"FYN"	chr6	-	111740980	111741093	111719804	111720062	111780565	111780635
338	"ENSG00000010810.17"	"FYN"	chr6	-	111780565	111780635	111719804	111720062	111846588	111846629
339	"ENSG00000010810.17"	"FYN"	chr6	-	111813891	111814107	111780565	111780635	111846588	111846615
340	"ENSG00000010810.17"	"FYN"	chr6	-	111846588	111846629	111780565	111780635	111872967	111873281
341	"ENSG00000166917.9"	"MIR202HG"	chr10	-	133247553	133247701	133246909	133247050	133247790	133247885
342	"ENSG00000198625.12"	"MDM4"	chr1	+	204537458	204537497	204532190	204532246	204538208	204538308
343	"ENSG00000198625.12"	"MDM4"	chr1	+	204538208	204538308	204526359	204526434	204546796	204546834
344	"ENSG00000198625.12"	"MDM4"	chr1	+	204538208	204538308	204532190	204532246	204546796	204546834
345	"ENSG00000198625.12"	"MDM4"	chr1	+	204537429	204537497	204532190	204532246	204538208	204538308
346	"ENSG00000198625.12"	"MDM4"	chr1	+	204542783	204542944	204538208	204538308	204546796	204546877
347	"ENSG00000198625.12"	"MDM4"	chr1	+	204544534	204544684	204542783	204542944	204546796	204546877
348	"ENSG00000182796.13"	"TMEM198B"	chr12	+	55832958	55833125	55831256	55831349	55833446	55833521
349	"ENSG00000182796.13"	"TMEM198B"	chr12	+	55832958	55833038	55831256	55831349	55833446	55833541
350	"ENSG00000182796.13"	"TMEM198B"	chr12	+	55832870	55833014	55831256	55831349	55833446	55833541
351	"ENSG00000182796.13"	"TMEM198B"	chr12	+	55832958	55833014	55831256	55831349	55833446	55833541
352	"ENSG00000182796.13"	"TMEM198B"	chr12	+	55831256	55831349	55830840	55831083	55832958	55833125
353	"ENSG00000125149.11"	"C16orf70"	chr16	+	67125958	67126042	67120111	67120194	67131285	67131329
354	"ENSG00000167615.16"	"LENG8"	chr19	+	54451289	54451382	54449189	54449306	54452092	54452267
355	"ENSG00000167615.16"	"LENG8"	chr19	+	54453545	54453656	54452650	54452752	54454429	54454682
356	"ENSG00000149582.15"	"TMEM25"	chr11	+	118531774	118531871	118531198	118531234	118532916	118533207
357	"ENSG00000149582.15"	"TMEM25"	chr11	+	118532916	118533207	118531201	118532461	118533856	118533887
358	"ENSG00000149582.15"	"TMEM25"	chr11	+	118532916	118533207	118531201	118532461	118533419	118533551
359	"ENSG00000149582.15"	"TMEM25"	chr11	+	118532149	118532461	118531774	118531871	118532916	118533207
360	"ENSG00000149582.15"	"TMEM25"	chr11	+	118532245	118532461	118531774	118531871	118532916	118533140
361	"ENSG00000149582.15"	"TMEM25"	chr11	+	118532409	118532461	118531777	118531871	118532916	118533207
362	"ENSG00000149582.15"	"TMEM25"	chr11	+	118533419	118533551	118532916	118533207	118533856	118533887
363	"ENSG00000149582.15"	"TMEM25"	chr11	+	118532096	118532461	118531774	118531871	118532916	118533007
364	"ENSG00000143793.12"	"C1orf35"	chr1	-	228101734	228101914	228101338	228101473	228102079	228102165
365	"ENSG00000198598.6"	"MMP17"	chr12	+	131844535	131844633	131843996	131844081	131845117	131845200
366	"ENSG00000198598.6"	"MMP17"	chr12	+	131838194	131838327	131828539	131828653	131838611	131838741
367	"ENSG00000165905.17"	"LARGE2"	chr11	+	45928176	45928372	45927919	45928069	45928629	45929096
368	"ENSG00000165905.17"	"LARGE2"	chr11	+	45926038	45926151	45924784	45924889	45926221	45926347
369	"ENSG00000165194.15"	"PCDH19"	chrX	-	100403523	100403664	100402523	100402851	100406450	100410273
370	"ENSG00000258168.5"	"RP11-588H23.3"	chr12	+	70527674	70527738	70522523	70522630	70538049	70543040
371	"ENSG00000258168.5"	"RP11-588H23.3"	chr12	+	70507894	70508001	70468122	70468327	70510211	70510284
372	"ENSG00000258168.5"	"RP11-588H23.3"	chr12	+	70522523	70522630	70520205	70520267	70527674	70527738
373	"ENSG00000258168.5"	"RP11-588H23.3"	chr12	+	70520785	70520928	70520198	70520267	70522523	70522630
374	"ENSG00000258168.5"	"RP11-588H23.3"	chr12	+	70470212	70470308	70468079	70468327	70520198	70520267
375	"ENSG00000258168.5"	"RP11-588H23.3"	chr12	+	70525359	70525426	70522523	70522630	70527674	70527738
376	"ENSG00000258168.5"	"RP11-588H23.3"	chr12	+	70510407	70510577	70510211	70510284	70513184	70513227
377	"ENSG00000042317.16"	"SPATA7"	chr14	+	88406682	88406736	88396155	88396203	88416710	88416844
378	"ENSG00000042317.16"	"SPATA7"	chr14	+	88391597	88391758	88391380	88391455	88393392	88393488
379	"ENSG00000042317.16"	"SPATA7"	chr14	+	88393392	88393488	88391380	88391455	88396155	88396203
380	"ENSG00000042317.16"	"SPATA7"	chr14	+	88414673	88414732	88396155	88396203	88416710	88416761
381	"ENSG00000042317.16"	"SPATA7"	chr14	+	88414673	88414732	88396155	88396203	88415204	88415266
382	"ENSG00000042317.16"	"SPATA7"	chr14	+	88391380	88391455	88385643	88385837	88396155	88396203
383	"ENSG00000042317.16"	"SPATA7"	chr14	+	88415204	88415266	88396155	88396203	88416710	88416844
384	"ENSG00000042317.16"	"SPATA7"	chr14	+	88415204	88415266	88414673	88414732	88416710	88416844
385	"ENSG00000066279.16"	"ASPM"	chr1	-	197100430	197105185	197095997	197096164	197117788	197117983
386	"ENSG00000204930.9"	"FAM221B"	chr9	-	35826791	35826937	35825563	35826161	35828462	35828579
387	"ENSG00000204930.9"	"FAM221B"	chr9	-	35826791	35826969	35825890	35826161	35828462	35828732
388	"ENSG00000204930.9"	"FAM221B"	chr9	-	35821437	35821628	35819889	35820000	35825229	35825373
389	"ENSG00000267339.5"	"LINC00906"	chr19	+	28970200	28970267	28969671	28969839	28970403	28970670
390	"ENSG00000152076.18"	"CCDC74B"	chr2	-	130144371	130144474	130143268	130143313	130144746	130145016
391	"ENSG00000152076.18"	"CCDC74B"	chr2	-	130140178	130140371	130140022	130140096	130141157	130141296
392	"ENSG00000169180.11"	"XPO6"	chr16	-	28126617	28126760	28125831	28125848	28132333	28132403
393	"ENSG00000169180.11"	"XPO6"	chr16	-	28208986	28209055	28180940	28181031	28211365	28211920
394	"ENSG00000169180.11"	"XPO6"	chr16	-	28152929	28152964	28152658	28152785	28156073	28156117
395	"ENSG00000169180.11"	"XPO6"	chr16	-	28117317	28117462	28112903	28113050	28121669	28121762
396	"ENSG00000169180.11"	"XPO6"	chr16	-	28166507	28166585	28156073	28156527	28169749	28169909
397	"ENSG00000169180.11"	"XPO6"	chr16	-	28180940	28181031	28177219	28177332	28211365	28211869
398	"ENSG00000169180.11"	"XPO6"	chr16	-	28208986	28209122	28180940	28181031	28211365	28211550
399	"ENSG00000215845.10"	"TSTD1"	chr1	-	161038550	161038673	161037630	161038075	161038879	161038937
400	"ENSG00000215845.10"	"TSTD1"	chr1	-	161038550	161038694	161037912	161038075	161038879	161038950
401	"ENSG00000164746.13"	"C7orf57"	chr7	+	48036207	48036363	48035519	48035630	48041333	48041519
402	"ENSG00000164746.13"	"C7orf57"	chr7	+	48036292	48036363	48035510	48035630	48041333	48041519
403	"ENSG00000164746.13"	"C7orf57"	chr7	+	48054594	48054606	48052699	48052923	48060225	48061297
404	"ENSG00000147649.9"	"MTDH"	chr8	+	97689037	97689103	97687428	97687605	97690951	97691188
405	"ENSG00000147649.9"	"MTDH"	chr8	+	97719048	97719189	97713661	97713769	97722878	97723035
406	"ENSG00000147649.9"	"MTDH"	chr8	+	97706625	97706750	97690951	97691188	97713661	97713769
407	"ENSG00000147649.9"	"MTDH"	chr8	+	97699753	97699852	97691130	97691188	97706625	97706750
408	"ENSG00000134419.15"	"RPS15A"	chr16	-	18788062	18788142	18784737	18784823	18788980	18789118
409	"ENSG00000134419.15"	"RPS15A"	chr16	-	18783640	18783714	18782980	18783102	18784737	18784825
410	"ENSG00000134419.15"	"RPS15A"	chr16	-	18788062	18788159	18784737	18784823	18788980	18789118
411	"ENSG00000134419.15"	"RPS15A"	chr16	-	18788062	18788105	18784737	18784823	18788980	18789118
412	"ENSG00000134419.15"	"RPS15A"	chr16	-	18786239	18786336	18782967	18784823	18788062	18788142
413	"ENSG00000101311.15"	"FERMT1"	chr20	-	6110297	6110511	6107531	6107634	6112476	6112623
414	"ENSG00000130638.15"	"ATXN10"	chr22	+	45689711	45689903	45671798	45672179	45692995	45693078
415	"ENSG00000246090.6"	"RP11-696N14.1"	chr4	+	99254373	99254439	99253919	99254063	99263501	99263576
416	"ENSG00000246090.6"	"RP11-696N14.1"	chr4	+	99188644	99188855	99161783	99161904	99204356	99204431
417	"ENSG00000135824.12"	"RGS8"	chr1	-	182669623	182669752	182666871	182666973	182671656	182671730
418	"ENSG00000142657.20"	"PGD"	chr1	+	10403070	10403136	10400392	10400572	10404160	10404279
419	"ENSG00000173812.10"	"EIF1"	chr17	+	41689777	41689941	41688886	41689069	41690087	41690189
420	"ENSG00000173960.12"	"UBXN2A"	chr2	+	23968918	23969035	23958300	23958355	23971275	23971414
421	"ENSG00000173960.12"	"UBXN2A"	chr2	+	23939539	23939662	23927311	23927615	23958300	23958355
422	"ENSG00000173960.12"	"UBXN2A"	chr2	+	23984672	23984831	23982895	23983033	23999671	24000820
423	"ENSG00000115808.11"	"STRN"	chr2	-	36886715	36886826	36883931	36884075	36893897	36894033
424	"ENSG00000177707.10"	"NECTIN3"	chr3	+	111118655	111118952	111112029	111112371	111122120	111122238
425	"ENSG00000163531.15"	"NFASC"	chr1	+	205002595	205002748	204988632	204988806	205009556	205009688
426	"ENSG00000163531.15"	"NFASC"	chr1	+	204985909	204986114	204981797	204982020	204987417	204987540
427	"ENSG00000163531.15"	"NFASC"	chr1	+	204977680	204977725	204976670	204976795	204978967	204979069
428	"ENSG00000163531.15"	"NFASC"	chr1	+	204967844	204968057	204962107	204962158	204968248	204968360
429	"ENSG00000163531.15"	"NFASC"	chr1	+	204997169	204997406	204991291	204991306	205001169	205001286
430	"ENSG00000163531.15"	"NFASC"	chr1	+	204962107	204962158	204957655	204957826	204968248	204968360
431	"ENSG00000163531.15"	"NFASC"	chr1	+	204950556	204950574	204944225	204944406	204952010	204952116
432	"ENSG00000163531.15"	"NFASC"	chr1	+	204984026	204984142	204981797	204982020	204985909	204986114
433	"ENSG00000163531.15"	"NFASC"	chr1	+	204991291	204991306	204988632	204988806	205009556	205009688
434	"ENSG00000108018.15"	"SORCS1"	chr10	-	106579090	106579251	106577181	106577555	106579368	106579474
435	"ENSG00000248837.5"	"RP11-412P11.1"	chr4	+	23032831	23032868	23003152	23003243	23040689	23041518
436	"ENSG00000138172.10"	"CALHM2"	chr10	-	103451082	103451285	103450295	103450800	103452155	103452391
437	"ENSG00000263513.5"	"FAM72C"	chr1	-	143964854	143964979	143955363	143956481	143968923	143969001
438	"ENSG00000205060.10"	"SLC35B4"	chr7	-	134304804	134304854	134302028	134302110	134306671	134306774
439	"ENSG00000170209.4"	"ANKK1"	chr11	+	113394727	113394782	113393632	113393775	113394928	113395080
440	"ENSG00000066032.18"	"CTNNA2"	chr2	+	79633697	79633840	79513033	79513207	79651551	79651658
441	"ENSG00000066032.18"	"CTNNA2"	chr2	+	80608183	80608318	80604073	80604179	80647584	80648780
442	"ENSG00000066032.18"	"CTNNA2"	chr2	+	80619084	80619228	80608183	80608318	80647584	80648861
443	"ENSG00000118894.14"	"EEF2KMT"	chr16	-	5097279	5097353	5095451	5095514	5097643	5097766
444	"ENSG00000118894.14"	"EEF2KMT"	chr16	-	5091793	5091895	5090431	5090565	5093483	5093564
445	"ENSG00000118894.14"	"EEF2KMT"	chr16	-	5091793	5091895	5090431	5090565	5095451	5095514
446	"ENSG00000118894.14"	"EEF2KMT"	chr16	-	5090431	5090565	5089106	5089256	5091793	5091895
447	"ENSG00000118894.14"	"EEF2KMT"	chr16	-	5090083	5090565	5089175	5089256	5091793	5091895
448	"ENSG00000118894.14"	"EEF2KMT"	chr16	-	5090083	5090349	5089106	5089256	5090431	5090565
449	"ENSG00000118894.14"	"EEF2KMT"	chr16	-	5093483	5093564	5090431	5090565	5095451	5095514
450	"ENSG00000118894.14"	"EEF2KMT"	chr16	-	5093483	5093564	5091793	5091895	5095451	5095514
451	"ENSG00000142227.10"	"EMP3"	chr19	+	48327520	48327623	48325346	48325610	48329351	48329492
452	"ENSG00000142227.10"	"EMP3"	chr19	+	48325990	48326053	48325580	48325610	48326829	48326922
453	"ENSG00000142227.10"	"EMP3"	chr19	+	48326829	48326922	48325560	48325610	48327520	48327623
454	"ENSG00000177679.15"	"SRRM3"	chr7	+	76283523	76283602	76282963	76283101	76285614	76287288
455	"ENSG00000122136.13"	"OBP2A"	chr9	+	135546777	135546911	135546138	135546252	135547177	135547248
456	"ENSG00000138346.14"	"DNA2"	chr10	-	68470488	68470612	68469980	68470163	68471790	68471886
457	"ENSG00000173557.14"	"C2orf70"	chr2	+	26572115	26572151	26562584	26562686	26575901	26576175
458	"ENSG00000173557.14"	"C2orf70"	chr2	+	26578776	26578853	26577515	26577628	26579293	26579524
459	"ENSG00000169398.19"	"PTK2"	chr8	-	140762367	140762388	140761164	140761262	140764233	140764290
460	"ENSG00000169398.19"	"PTK2"	chr8	-	140984077	140984155	140890542	140890769	141001124	141001196
461	"ENSG00000169398.19"	"PTK2"	chr8	-	140746759	140746860	140744651	140744767	140752231	140752316
462	"ENSG00000169398.19"	"PTK2"	chr8	-	140925660	140925749	140890583	140890769	140948665	140948723
463	"ENSG00000169398.19"	"PTK2"	chr8	-	140925660	140925749	140890583	140890769	140934492	140934590
464	"ENSG00000169398.19"	"PTK2"	chr8	-	140925660	140925749	140890583	140890769	141000879	141000937
465	"ENSG00000169398.19"	"PTK2"	chr8	-	140925660	140925749	140890583	140890769	141001124	141001233
466	"ENSG00000169398.19"	"PTK2"	chr8	-	140751902	140751987	140746759	140746860	140752231	140752316
467	"ENSG00000169398.19"	"PTK2"	chr8	-	140686631	140686694	140675459	140675499	140700890	140701022
468	"ENSG00000169398.19"	"PTK2"	chr8	-	140752231	140752316	140746759	140746860	140761164	140761262
