ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
227	"ENSG00000168958.19"	"MFF"	chr2	+	227347225	227347384	227352513	227352573	227340291	227340380	227355676	227355761
228	"ENSG00000168958.19"	"MFF"	chr2	+	227342744	227342819	227347225	227347384	227340291	227340380	227355676	227355761
229	"ENSG00000168958.19"	"MFF"	chr2	+	227342744	227342819	227352513	227352573	227340291	227340380	227355676	227355761
230	"ENSG00000151689.12"	"INPP1"	chr2	+	190348887	190349031	190359645	190359698	190343929	190343961	190360038	190360306
231	"ENSG00000262879.5"	"RP11-156P1.3"	chr17	-	47035043	47035126	47054117	47054213	47033277	47033381	47056459	47056753
232	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684818	5684905	5686899	5686991	5681036	5681271	5687281	5687375
233	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684818	5684905	5684964	5685119	5681023	5681271	5686899	5686991
234	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684988	5685119	5686415	5686527	5684818	5684905	5686899	5686991
235	"ENSG00000167733.13"	"HSD11B1L"	chr19	+	5684992	5685119	5686415	5686527	5684818	5684905	5686899	5686991
236	"ENSG00000130731.15"	"C16orf13"	chr16	-	634888	634956	635280	635340	634718	634797	635611	635774
237	"ENSG00000139631.18"	"CSAD"	chr12	-	53173727	53173767	53179772	53180012	53173344	53173476	53180600	53180646
238	"ENSG00000259673.5"	"IQCH-AS1"	chr15	-	67459691	67459975	67466493	67466711	67430320	67430400	67518999	67519102
239	"ENSG00000137434.11"	"C6orf52"	chr6	-	10686965	10687164	10687479	10687561	10683186	10683232	10694493	10694533
240	"ENSG00000167755.13"	"KLK6"	chr19	-	50967168	50967325	50968064	50968112	50963301	50963549	50968540	50968767
241	"ENSG00000165219.21"	"GAPVD1"	chr9	+	125268935	125268984	125295457	125295574	125261910	125261959	125298889	125299106
242	"ENSG00000163138.18"	"PACRGL"	chr4	+	20707802	20707870	20709682	20709773	20704659	20704814	20712787	20712922
243	"ENSG00000112303.13"	"VNN2"	chr6	-	132752460	132752749	132753417	132753491	132751144	132751518	132755842	132756035
244	"ENSG00000112303.13"	"VNN2"	chr6	-	132752672	132752749	132753417	132753491	132751144	132751518	132755842	132756035
245	"ENSG00000182944.17"	"EWSR1"	chr22	+	29288605	29288786	29288986	29289062	29286922	29287134	29291564	29291599
246	"ENSG00000076554.15"	"TPD52"	chr8	-	80044166	80044208	80050444	80050471	80042619	80042668	80051526	80051628
247	"ENSG00000255526.6"	"NEDD8-MDP1"	chr14	-	24215736	24215797	24217185	24217223	24215551	24215662	24218132	24218215
248	"ENSG00000166145.14"	"SPINT1"	chr15	+	40854059	40854086	40854396	40854522	40853710	40853881	40854638	40854689
249	"ENSG00000166145.14"	"SPINT1"	chr15	+	40854059	40854086	40854396	40854522	40853710	40853929	40854638	40854689
250	"ENSG00000112062.10"	"MAPK14"	chr6	+	36072872	36072984	36073045	36073105	36059288	36059347	36073690	36073720
251	"ENSG00000112062.10"	"MAPK14"	chr6	+	36095986	36096066	36100187	36100267	36076536	36076608	36102570	36102649
252	"ENSG00000048392.11"	"RRM2B"	chr8	-	102214053	102214158	102232230	102232304	102212775	102212889	102238826	102238874
253	"ENSG00000074416.13"	"MGLL"	chr3	-	127694974	127695190	127710575	127710665	127692116	127692323	127721052	127721163
254	"ENSG00000125571.9"	"IL37"	chr2	+	112913791	112913854	112917128	112917248	112912970	112913094	112917634	112917777
255	"ENSG00000143469.17"	"SYT14"	chr1	+	209953054	209953259	209965892	209966013	209952708	209952756	210013632	210013797
256	"ENSG00000211452.10"	"DIO1"	chr1	+	53894438	53894547	53904665	53904809	53894210	53894355	53906094	53906294
257	"ENSG00000065357.19"	"DGKA"	chr12	+	55938510	55938560	55938637	55938698	55937977	55938052	55938914	55938989
258	"ENSG00000022556.15"	"NLRP2"	chr19	+	54977751	54977823	54981616	54981682	54974499	54974544	54982161	54983728
259	"ENSG00000084731.14"	"KIF3C"	chr2	-	25934032	25934156	25938234	25938348	25929954	25930063	25951788	25951905
260	"ENSG00000123159.15"	"GIPC1"	chr19	-	14482688	14483006	14491655	14491743	14480592	14480778	14496036	14496132
261	"ENSG00000115020.16"	"PIKFYVE"	chr2	+	208274020	208274053	208276711	208276830	208273583	208273733	208285725	208285933
262	"ENSG00000093134.14"	"VNN3"	chr6	-	132726721	132727012	132728740	132728979	132724605	132724979	132734252	132734383
263	"ENSG00000093134.14"	"VNN3"	chr6	-	132726721	132727012	132728740	132728933	132724605	132724979	132734252	132734383
264	"ENSG00000084453.16"	"SLCO1A2"	chr12	-	21314548	21314681	21318781	21318923	21306881	21306988	21334587	21334704
265	"ENSG00000196482.16"	"ESRRG"	chr1	-	216707358	216707486	216865060	216865178	216677075	216677491	216939581	216939673
266	"ENSG00000196482.16"	"ESRRG"	chr1	-	216707358	216707486	216715073	216715249	216677075	216677491	216939581	216939673
267	"ENSG00000196482.16"	"ESRRG"	chr1	-	216865060	216865178	216939581	216939673	216677075	216677491	217000252	217000724
268	"ENSG00000196482.16"	"ESRRG"	chr1	-	216715073	216715249	216865060	216865178	216677075	216677491	216939581	216939673
269	"ENSG00000196482.16"	"ESRRG"	chr1	-	216677075	216677491	216701424	216701509	216567987	216568098	216707358	216707486
270	"ENSG00000250910.7"	"AC097467.2"	chr4	+	155349380	155349457	155354208	155354373	155346296	155346560	155357088	155357202
271	"ENSG00000250910.7"	"AC097467.2"	chr4	+	155349380	155349457	155352291	155352354	155346296	155346560	155354208	155354373
272	"ENSG00000250910.7"	"AC097467.2"	chr4	+	155309003	155309076	155329733	155329953	155304997	155305151	155342259	155342424
273	"ENSG00000064012.21"	"CASP8"	chr2	+	201272897	201272942	201274888	201274953	201272637	201272776	201276826	201276968
274	"ENSG00000168811.6"	"IL12A"	chr3	+	159993011	159993125	159993450	159993492	159990166	159990312	159993567	159993609
275	"ENSG00000233491.7"	"AC010091.1"	chr7	-	81590971	81591066	81594520	81594656	81588852	81588975	81597655	81597826
276	"ENSG00000183010.16"	"PYCR1"	chr17	-	81934325	81934489	81934652	81934745	81932383	81933376	81934925	81935147
277	"ENSG00000111445.13"	"RFC5"	chr12	+	118017689	118017815	118017994	118018053	118016703	118016892	118019071	118019136
278	"ENSG00000142405.21"	"NLRP12"	chr19	-	53795858	53796029	53798239	53798413	53793742	53794136	53801226	53801397
279	"ENSG00000114054.13"	"PCCB"	chr3	+	136259175	136259235	136260262	136260355	136256554	136256623	136260478	136260535
280	"ENSG00000114054.13"	"PCCB"	chr3	+	136256554	136256623	136260478	136260535	136255855	136255975	136261951	136262065
281	"ENSG00000258867.5"	"LINC01146"	chr14	+	88025406	88025481	88037350	88037439	88024549	88024669	88084036	88084155
282	"ENSG00000119689.14"	"DLST"	chr14	+	74885585	74885634	74889094	74889147	74882590	74882624	74889274	74889349
283	"ENSG00000119689.14"	"DLST"	chr14	+	74885585	74885634	74889094	74889147	74881924	74882016	74889274	74889349
284	"ENSG00000119689.14"	"DLST"	chr14	+	74882590	74882624	74885585	74885634	74881915	74882016	74889094	74889147
285	"ENSG00000168065.15"	"SLC22A11"	chr11	+	64568669	64568778	64569651	64569858	64567598	64567813	64570978	64571527
286	"ENSG00000215483.9"	"LINC00598"	chr13	-	40466506	40466677	40469995	40470162	40460281	40460406	40473993	40474095
287	"ENSG00000107147.12"	"KCNT1"	chr9	+	135750941	135751041	135752378	135752457	135750097	135750177	135753936	135753993
288	"ENSG00000003436.14"	"TFPI"	chr2	-	187513615	187513646	187529363	187529485	187503647	187503770	187554199	187554492
289	"ENSG00000117682.16"	"DHDDS"	chr1	+	26446315	26446432	26447558	26447660	26442730	26442873	26457790	26457905
290	"ENSG00000013725.14"	"CD6"	chr11	+	61013918	61014014	61015712	61015835	61013422	61013563	61017478	61017550
291	"ENSG00000129197.14"	"RPAIN"	chr17	+	5425970	5426299	5428070	5428211	5422768	5422829	5432541	5432876
292	"ENSG00000129197.14"	"RPAIN"	chr17	+	5426235	5426299	5428070	5428211	5422768	5422829	5432541	5432876
293	"ENSG00000129197.14"	"RPAIN"	chr17	+	5426235	5426299	5428070	5428211	5425970	5426082	5432541	5432876
294	"ENSG00000129197.14"	"RPAIN"	chr17	+	5425970	5426082	5426235	5426299	5422768	5422829	5428070	5428211
295	"ENSG00000100325.14"	"ASCC2"	chr22	-	29832244	29832342	29833540	29833614	29825621	29825780	29834488	29834550
296	"ENSG00000100325.14"	"ASCC2"	chr22	-	29832244	29832342	29834441	29834550	29825621	29825780	29838177	29838274
297	"ENSG00000100325.14"	"ASCC2"	chr22	-	29834441	29834550	29836437	29836500	29832244	29832342	29838177	29838274
298	"ENSG00000040531.14"	"CTNS"	chr17	+	3640187	3640267	3654997	3655101	3637106	3637316	3655220	3655352
299	"ENSG00000266200.6"	"PNLIPRP2"	chr10	+	116637127	116637132	116638368	116638370	116636784	116636914	116638373	116638480
300	"ENSG00000147488.11"	"ST18"	chr8	-	52201061	52201376	52210029	52210117	52180121	52180312	52212078	52212109
301	"ENSG00000257017.8"	"HP"	chr16	+	72056529	72056631	72058253	72058355	72056160	72056243	72059113	72059188
302	"ENSG00000132589.15"	"FLOT2"	chr17	-	28884224	28884315	28885856	28885947	28883107	28883231	28888944	28889026
303	"ENSG00000137171.14"	"KLC4"	chr6	+	43071566	43071619	43071851	43071922	43071274	43071374	43072146	43072255
304	"ENSG00000058453.16"	"CROCC"	chr1	+	16931290	16931397	16936636	16936873	16930428	16930594	16937640	16937737
305	"ENSG00000091409.14"	"ITGA6"	chr2	+	172470973	172471105	172472773	172472890	172469124	172469380	172474054	172474265
306	"ENSG00000214357.8"	"NEURL1B"	chr5	+	172669784	172670330	172683418	172684138	172641265	172641437	172686170	172686296
307	"ENSG00000078053.16"	"AMPH"	chr7	-	38417824	38417950	38420911	38421016	38394004	38394214	38422420	38422477
308	"ENSG00000223553.6"	"SMPD4P1"	chr22	-	20621926	20622126	20622484	20622559	20621698	20621801	20622708	20622851
309	"ENSG00000076513.16"	"ANKRD13A"	chr12	+	110021107	110021301	110024045	110024112	110019138	110019328	110025741	110025823
310	"ENSG00000183036.10"	"PCP4"	chr21	+	39916065	39916186	39926046	39926191	39898475	39898527	39928983	39929397
311	"ENSG00000160439.15"	"RDH13"	chr19	-	55064295	55064412	55068412	55068530	55059156	55059275	55069321	55069529
312	"ENSG00000140995.16"	"DEF8"	chr16	+	89949416	89949513	89954242	89954376	89948794	89948814	89955168	89955266
313	"ENSG00000140995.16"	"DEF8"	chr16	+	89949416	89949513	89954288	89954376	89948754	89948814	89955168	89955266
314	"ENSG00000140995.16"	"DEF8"	chr16	+	89950066	89950328	89952561	89952682	89949416	89949513	89954242	89954376
315	"ENSG00000140995.16"	"DEF8"	chr16	+	89950066	89950328	89952557	89952682	89949416	89949513	89954242	89954376
316	"ENSG00000140995.16"	"DEF8"	chr16	+	89950066	89950306	89952561	89952682	89949416	89949513	89954242	89954376
317	"ENSG00000140995.16"	"DEF8"	chr16	+	89950066	89950306	89952557	89952682	89949416	89949513	89954242	89954376
318	"ENSG00000118156.12"	"ZNF541"	chr19	-	47538141	47538439	47539704	47539878	47532908	47532972	47540175	47540335
319	"ENSG00000067445.20"	"TRO"	chrX	+	54922577	54923768	54923829	54923946	54922217	54922291	54924450	54924555
320	"ENSG00000110958.15"	"PTGES3"	chr12	-	56666203	56666266	56670274	56670364	56664775	56664800	56671748	56671847
321	"ENSG00000110958.15"	"PTGES3"	chr12	-	56670274	56670364	56671748	56671847	56666203	56666266	56672739	56672809
322	"ENSG00000110958.15"	"PTGES3"	chr12	-	56671748	56671809	56672739	56672809	56670274	56670364	56672951	56673065
323	"ENSG00000203797.9"	"DDO"	chr6	-	110404773	110404950	110408333	110408442	110391770	110393342	110413290	110413466
324	"ENSG00000196712.16"	"NF1"	chr17	+	31252937	31253000	31257686	31257726	31248983	31249119	31258343	31258502
325	"ENSG00000118434.8"	"SPACA1"	chr6	+	88064098	88064219	88064285	88064477	88059452	88059588	88066181	88066832
326	"ENSG00000118434.8"	"SPACA1"	chr6	+	88064079	88064219	88064285	88064477	88059452	88059588	88066181	88066832
327	"ENSG00000106829.18"	"TLE4"	chr9	+	79706746	79706899	79707122	79707218	79705888	79705942	79708117	79708250
328	"ENSG00000188603.17"	"CLN3"	chr16	-	28486346	28486490	28486577	28486650	28484005	28484118	28487455	28487541
329	"ENSG00000188603.17"	"CLN3"	chr16	-	28487455	28487541	28489289	28489386	28484005	28484118	28491481	28491560
330	"ENSG00000188603.17"	"CLN3"	chr16	-	28487661	28487741	28489289	28489386	28487455	28487541	28491481	28491560
331	"ENSG00000188603.17"	"CLN3"	chr16	-	28487661	28487741	28488590	28488662	28487455	28487541	28489289	28489386
332	"ENSG00000188603.17"	"CLN3"	chr16	-	28489289	28489386	28491481	28491560	28487455	28487541	28491713	28491835
333	"ENSG00000188603.17"	"CLN3"	chr16	-	28479461	28479586	28479643	28479765	28477736	28477877	28482104	28482198
334	"ENSG00000188603.17"	"CLN3"	chr16	-	28479461	28479586	28479643	28479741	28477736	28477877	28482104	28482198
335	"ENSG00000143353.11"	"LYPLAL1"	chr1	+	219179399	219179426	219193081	219193251	219179146	219179246	219210531	219210647
336	"ENSG00000143353.11"	"LYPLAL1"	chr1	+	219179399	219179426	219193129	219193251	219179146	219179246	219210531	219210647
337	"ENSG00000188672.17"	"RHCE"	chr1	-	25375348	25375428	25385710	25385844	25370466	25370540	25388975	25389113
338	"ENSG00000181135.15"	"ZNF707"	chr8	+	143687380	143687478	143689203	143689301	143684478	143684542	143690056	143690123
339	"ENSG00000196091.13"	"MYBPC1"	chr12	+	101682603	101682662	101684381	101684424	101680342	101680529	101685581	101685869
340	"ENSG00000196091.13"	"MYBPC1"	chr12	+	101614495	101614531	101626871	101626910	101594970	101595095	101629433	101629544
341	"ENSG00000196091.13"	"MYBPC1"	chr12	+	101614495	101614531	101617201	101617243	101594995	101595095	101629433	101629544
342	"ENSG00000143643.12"	"TTC13"	chr1	-	230936157	230936264	230939385	230939496	230933778	230933861	230940439	230940556
343	"ENSG00000134539.16"	"KLRD1"	chr12	+	10309387	10309480	10309625	10309688	10307817	10308084	10311463	10311615
344	"ENSG00000182087.12"	"TMEM259"	chr19	-	1010990	1011095	1011095	1011195	1009647	1010895	1011366	1011499
345	"ENSG00000136279.19"	"DBNL"	chr7	+	44052866	44052941	44056756	44056903	44050224	44050280	44057781	44057859
346	"ENSG00000136279.19"	"DBNL"	chr7	+	44052866	44052941	44056756	44056903	44051829	44051942	44057781	44057859
347	"ENSG00000136279.19"	"DBNL"	chr7	+	44051829	44051942	44052866	44052941	44050224	44050280	44056756	44056903
348	"ENSG00000151726.13"	"ACSL1"	chr4	-	184770254	184770332	184770398	184770476	184768315	184768450	184773080	184773154
349	"ENSG00000012817.15"	"KDM5D"	chrY	-	19739527	19739662	19741317	19741488	19735620	19735750	19741734	19741857
350	"ENSG00000012817.15"	"KDM5D"	chrY	-	19741317	19741488	19741734	19741857	19739527	19739662	19743161	19743239
351	"ENSG00000090487.10"	"SPG21"	chr15	-	64974601	64974747	64976474	64976555	64970113	64970222	64980863	64981025
352	"ENSG00000160058.18"	"BSDC1"	chr1	-	32381213	32381268	32386778	32386895	32378723	32378839	32394079	32394140
353	"ENSG00000160058.18"	"BSDC1"	chr1	-	32383829	32383939	32386778	32386895	32381213	32381268	32394079	32394140
354	"ENSG00000160058.18"	"BSDC1"	chr1	-	32383829	32383997	32386778	32386895	32381213	32381268	32394079	32394140
355	"ENSG00000161381.13"	"PLXDC1"	chr17	-	39126904	39127004	39137430	39137555	39109247	39109391	39139653	39139832
356	"ENSG00000110921.12"	"MVK"	chr12	+	109579801	109579946	109581394	109581550	109575997	109576145	109586021	109586125
357	"ENSG00000090316.15"	"MAEA"	chr4	+	1315396	1315600	1322380	1322503	1311978	1312161	1327626	1327703
358	"ENSG00000090316.15"	"MAEA"	chr4	+	1315396	1315600	1322380	1322503	1311978	1312238	1327626	1327703
359	"ENSG00000090316.15"	"MAEA"	chr4	+	1322380	1322503	1327626	1327703	1315396	1315600	1332756	1332865
360	"ENSG00000103852.12"	"TTC23"	chr15	-	99245388	99245510	99249170	99249799	99228532	99228732	99251154	99251223
361	"ENSG00000103852.12"	"TTC23"	chr15	-	99245388	99245510	99249621	99249799	99228532	99228732	99251154	99251223
362	"ENSG00000131373.14"	"HACL1"	chr3	-	15586524	15586602	15589539	15589612	15585247	15585342	15591599	15591680
363	"ENSG00000131373.14"	"HACL1"	chr3	-	15589539	15589612	15591599	15591680	15586524	15586602	15596383	15596424
364	"ENSG00000131373.14"	"HACL1"	chr3	-	15589539	15589612	15591599	15591680	15582876	15582989	15596383	15596424
365	"ENSG00000155545.19"	"MIER3"	chr5	-	56950627	56950652	56959385	56959520	56947030	56947071	56971632	56971675
366	"ENSG00000075151.20"	"EIF4G3"	chr1	-	20997600	20997633	21001198	21001312	20981047	20981227	21002712	21002808
367	"ENSG00000075151.20"	"EIF4G3"	chr1	-	20982387	20982408	20997600	20997633	20981047	20981227	21002712	21002808
368	"ENSG00000075151.20"	"EIF4G3"	chr1	-	20982387	20982408	21001198	21001312	20981047	20981227	21002712	21002808
369	"ENSG00000112983.17"	"BRD8"	chr5	-	138163586	138163643	138164086	138164133	138163129	138163344	138164319	138164413
370	"ENSG00000132677.12"	"RHBG"	chr1	+	156371181	156371254	156374606	156374729	156369211	156369436	156377300	156377487
371	"ENSG00000149273.14"	"RPS3"	chr11	+	75402351	75402379	75404019	75404207	75401639	75401733	75404671	75404868
372	"ENSG00000149273.14"	"RPS3"	chr11	+	75402351	75402446	75404019	75404207	75401639	75401733	75404671	75404868
373	"ENSG00000187621.14"	"TCL6"	chr14	+	95662479	95662664	95663255	95663635	95654508	95654626	95669550	95669617
374	"ENSG00000127472.10"	"PLA2G5"	chr1	+	20063483	20063602	20066023	20066129	20059631	20059692	20068872	20069032
375	"ENSG00000236778.7"	"INTS6-AS1"	chr13	+	51468771	51468894	51479008	51479064	51468267	51468367	51506542	51506638
376	"ENSG00000122008.15"	"POLK"	chr5	+	75590343	75590440	75593877	75594049	75587025	75587058	75596221	75597178
377	"ENSG00000177058.11"	"SLC38A9"	chr5	-	55702738	55702894	55704321	55704434	55697845	55697992	55711451	55711499
378	"ENSG00000177058.11"	"SLC38A9"	chr5	-	55672562	55672695	55697845	55697992	55669757	55669879	55711451	55711499
379	"ENSG00000124181.14"	"PLCG1"	chr20	+	41174123	41174311	41180503	41180664	41173922	41174011	41182930	41182989
380	"ENSG00000141198.13"	"TOM1L1"	chr17	+	54905488	54905567	54912665	54912815	54903707	54903792	54913747	54913873
381	"ENSG00000187741.14"	"FANCA"	chr16	-	89752137	89752222	89758576	89758705	89749729	89749902	89761948	89762022
382	"ENSG00000187741.14"	"FANCA"	chr16	-	89749729	89749902	89752137	89752222	89748658	89748767	89758576	89758705
383	"ENSG00000133318.13"	"RTN3"	chr11	+	63704850	63704907	63718701	63721032	63681482	63681778	63749990	63750198
384	"ENSG00000145020.15"	"AMT"	chr3	-	49421959	49422049	49422103	49422257	49421491	49421572	49422360	49422469
385	"ENSG00000145020.15"	"AMT"	chr3	-	49421959	49422049	49422103	49422271	49421491	49421572	49422360	49422469
386	"ENSG00000145020.15"	"AMT"	chr3	-	49421981	49422049	49422103	49422271	49421491	49421572	49422360	49422451
387	"ENSG00000145020.15"	"AMT"	chr3	-	49421981	49422049	49422103	49422257	49421491	49421572	49422360	49422454
388	"ENSG00000145020.15"	"AMT"	chr3	-	49420210	49420342	49421491	49421572	49419709	49419788	49422103	49422271
389	"ENSG00000145020.15"	"AMT"	chr3	-	49421491	49421572	49422103	49422271	49420210	49420342	49422360	49422473
390	"ENSG00000178927.17"	"C17orf62"	chr17	-	82446622	82446696	82447579	82447621	82445863	82445960	82449169	82449292
391	"ENSG00000178927.17"	"C17orf62"	chr17	-	82449430	82449480	82450198	82450254	82449169	82449292	82450699	82450775
392	"ENSG00000145916.18"	"RMND5B"	chr5	+	178133451	178133569	178136028	178136248	178131236	178131376	178138107	178138258
393	"ENSG00000145916.18"	"RMND5B"	chr5	+	178133451	178133569	178135172	178135312	178131236	178131376	178138107	178138258
